,high,good,moderate,poor,bad,not good
1989,1.0435761494394098,3.336420147928618,28.96029892587136,55.69906766315869,10.960637113601932,95.62000370263196
1990,1.113301833671274,2.53753095443976,24.842090369778276,63.69291169104822,7.814165151062486,96.34916721188897
1991,0.9359513747227052,0.9349028363795181,14.11020057942005,78.4153177384138,5.603627471063919,98.12914578889779
1992,0.9857112103978078,2.2316317911625534,21.113963331129735,68.10316427337473,7.5655293939351695,96.78265699843965
1993,0.9359513747227052,0.8853057045246087,17.24589768692331,73.50860378758588,7.424241446243489,98.1787429207527
1994,1.0435761494394098,0.7745221222226728,24.93832328975102,67.51242422151984,5.731154217067069,98.1819017283379
1995,1.07917075020023,1.6070321324228116,15.73518767358612,75.35222121542016,6.226388228370684,97.31379711737696
1996,0.6032306575371257,2.6054999098808,31.561849885826962,59.86418415399898,5.365235392756133,96.79126943258208
1997,0.6032306575371257,3.8405691333831102,37.00221603379797,51.59645820494608,6.95752597033571,95.55620020907976
1998,0.5169717734417844,3.756241247522058,49.56100225995372,41.65043627005847,4.515348449023986,95.72678697903616
1999,1.5616011660985027,4.69311181042451,58.78510253267572,28.73424871715646,6.2259357736447996,93.74528702347699
2000,1.4219410753801476,2.886309500351943,60.41766318994338,28.680317298214735,6.593768936109793,95.69174942426793
2001,0.9078325991562992,3.166002746669277,54.813679939518494,35.58690339835827,5.5255813162976635,95.92616465417444
2002,0.46748710725401493,3.0017019989534575,49.65816257295429,41.631523966284036,5.241124354554209,96.53081089379253
2003,0.8195508807079467,2.9411429071381203,51.833918151162564,39.4185597493069,4.986828311684468,96.23930621215393
2004,0.5828035674277019,5.522599592667877,72.1527636216333,18.390438619798537,3.3513945984726106,93.89459683990444
2005,0.3840401248753017,4.38204602881653,76.56517402278259,16.15066703081796,2.518072792707631,95.23391384630817
2006,0.34831461505337774,4.9331897206634485,76.97615130266243,15.432834776361247,2.3095095852595056,94.7184956642832
2007,0.21675241499183606,2.1330889936840536,75.986259512825,19.35194082128679,2.3119582572123187,97.65015859132411
2008,0.8580742413712839,3.632563014265998,81.99800380539601,11.822506176177502,1.688852762789203,95.50936274436273
2009,0.27387102357675014,8.069453218921781,77.36404501887333,12.554018140163853,1.7386125984643053,91.65667575750149
2010,0.5001353239069168,19.270764127036365,61.204203577510626,17.281407348925775,1.743489622620327,80.22910054905671
2011,1.1602597721197772,22.01527575057847,47.11304502488895,27.569513188329893,2.141906264082915,76.82446447730176
2012,1.436296392501929,19.821677364574494,43.57827765640995,31.473395777660976,3.6903528088526514,78.74202624292359
2013,2.9047631206007045,20.524344146795716,39.96096241415226,30.176754397834223,6.433175920617094,76.57089273260358
2014,2.5451347595024987,14.793553653053431,50.87450690917636,28.306655435172033,3.4801492430956777,82.66131158744409
2015,2.6904913451054226,22.686726983905928,43.971055276849654,27.780461761442446,2.871264632696549,74.62278167098866
2016,3.056241146141425,22.009812075199324,43.00015338939741,29.0625287565653,2.871264632696549,74.93394677865925
2017,8.759893211829176,18.198063616033114,34.1929135415999,21.975252943366637,16.873876687171183,73.04204317213772
2018,5.019514209685569,21.9609666882961,36.401684803301286,21.521025008278542,15.096809290438514,73.01951910201834
2019,3.4883476410055114,22.990120044339395,39.4618088857703,25.264347946662927,8.79537548222186,73.5215323146551
2020,0.6100313579660218,16.216662296128863,60.519939229488536,20.045294154618816,2.608072961797772,83.17330634590513
