t,v,lakes,income,age,households,all
1990,90,2.8640288407820087,2.027035975496045,2.60757500975539,2.237688448973566,1.910578310185934
1990,92,1.2670269190281052,0.8680921506729672,1.0194771821453978,0.8519272027788974,0.9015693468199205
1990,93,65.13538932759914,41.09094589613112,50.50075578592998,41.54450134293104,43.599443603278694
1990,95,1.6046709053253634,1.5027467602922833,1.0765693778471175,1.945332721813228,0.9140110299397167
1990,96,4.908736534963592,3.835646291648221,2.8527763108876116,4.143755798913681,2.1648948125205756
1990,101,1.1496341836950301,0.9303212336334857,1.1948929923414784,0.9403219154112032,0.7043866753113484
1990,102,4.355356275996096,2.1679181795614655,2.624328687195977,2.167055312899862,2.970982646035187
1990,103,1.527151966482156,1.1313505860092272,1.3415358862176991,1.2437462739988998,1.1940064295441348
1990,104,2.6538741028675084,1.8124663232011617,2.203682505978949,1.5420739913568715,1.5274163205282194
1990,105,6.634209539809947,4.695030000657821,5.742309947951647,4.627880734547069,4.371560102442134
1990,106,10.987297243294629,7.859974700604569,9.831811368358114,8.230798673993029,7.353378578376625
1990,107,1.3665400608446627,0.5782453988630125,0.7368740033484897,0.6963864207469244,1.013440783427314
1990,108,,,,,
1990,109,1.3081607015715802,0.946512860653459,1.2765540234172237,1.0719222393087329,0.8144651413985277
1990,110,2.1937296050939366,1.36947238724415,1.6737263378111817,1.3385806572494692,1.4355291665806909
1990,111,13.708932295468273,9.553187781977265,11.679845725588885,10.652348649714641,10.226407765818633
1990,113,2.682436856768742,1.2956237882982689,0.8497564485436947,1.1857259988221724,1.2887647131162379
1990,114,4.875075063848989,3.799049639599842,4.751050550023986,4.116092392711874,3.3772412687366997
1990,119,1.3105131808112152,0.9140653484392731,1.2078196336153244,1.0187515372982467,0.8365323605769284
1990,120,17.291361523380555,12.592040162459968,15.649746733480402,13.182981416499409,11.71991073690297
1990,121,36.62217569830908,24.917909379443227,31.020214658454265,26.23719368085879,24.881899270839227
1990,122,11.587159672175668,8.01591067589927,10.389940580972965,6.987350622496662,6.011962589536243
1990,123,21.20590027008274,9.340167321007252,12.40717105510758,9.448897459520284,12.157575277908567
1990,124,22.960701515105214,16.11194158736059,20.712009831582517,16.125076717586293,13.90561925545819
1990,125,1.791053821176215,0.0,0.0,0.0,0.9655424992935453
1990,127,0.7819812920484817,0.46215873055198586,0.3831580621775132,0.517917802771929,0.2879136392503648
1990,128,27.83493758073433,17.095040104995167,22.45752470639265,16.8698123932744,15.916473713912577
1990,129,1.096735870099316,0.5304663166348622,0.6996003865265081,0.7444291491583037,0.8848774931408917
1990,130,,,,,
1990,131,27.959594676080837,12.07066308801111,14.6695433999102,11.278156623905891,17.68751936379065
1990,132,34.11940574415376,18.733805663538703,23.89731348995322,19.84374789228018,22.210227573426817
1990,133,,,,,
1990,136,104.26614681552051,55.92225370376983,73.94040743637866,56.96178358863304,60.75022497488498
1990,137,,,,,
1990,138,2.2146263616022335,1.818363335938115,1.4238848707588536,1.9873100049519674,0.8913880550376557
1990,139,,,,,
1990,140,9.4423558065364,6.490151207426228,7.343683556692326,5.9847267826792026,6.800668349094235
1990,141,3.5496550994087372,2.1544392816732265,1.4309721511204672,1.647419135633024,1.3894149563919131
1990,142,,,,,
1990,144,,,,,
1990,145,21.593451332617782,15.626295242366295,18.891784069183124,12.130090545389164,11.468224458770878
1990,146,,,,,
1990,147,94.61961370595907,55.78777590755101,73.62643293936279,55.363104804006035,53.91047217227788
1990,154,0.6027369450560631,0.3965733252948854,0.27059381685376,0.4568196230825485,0.3367674715950489
1990,157,18.582692880698527,12.480111124675005,15.714977692936337,13.488114826720546,12.666330576981297
1990,158,14.69661035379634,9.949120686902889,13.166423771164744,10.677949802424441,9.006459404617368
1990,159,5.896826538659673,4.3345467539230915,5.668897941192294,4.547311791877965,3.616758418233537
1990,160,3.0991903515813513,2.109929770457917,2.571850440425181,2.2553618194469607,2.2296723899135946
1990,165,18.643713396207726,11.631595895197767,14.293478410500033,10.830273480817437,11.495696433303621
1990,200,38.500500723632946,23.56507254879159,17.582852773118198,22.10608549954773,14.650017249363732
1990,201,94.83603396363226,60.51096892043199,69.99518939112744,57.94897526761026,67.87609755696602
1990,204,27.31565536383282,18.26115448988017,22.782398654162012,18.346459649517122,17.63166116848639
1990,206,6.393646112142777,4.747048854410089,3.38032685543584,4.753083838833803,2.8510195147610617
1990,207,7.073679093470851,4.713559223067375,3.242342197385079,5.732393445313474,4.105654752866474
1990,208,2.590472135227643,2.4238292133591224,1.6455143728060517,2.942286101467717,1.5407504095157851
1990,209,4.088469907566161,3.0812684744414285,2.173731891401686,3.205278856882486,1.929807641156488
1990,212,3.326149165864987,3.3708991143395757,2.3868613604681137,3.436576241294663,1.5273159355830985
1990,214,15.52770977442551,11.272039713765743,13.529287650584262,11.536199317004645,11.03120118438788
1990,216,8.899853107940881,6.18445532137786,4.5860151841563095,7.784597150070004,4.600650817618126
1990,217,3.56043607341775,2.1454681694708615,2.731061429363587,2.3243508665395236,2.3804771504210422
1990,219,5.536409529297843,1.6608587924113725,1.334875826405983,1.7716658630834372,2.064575687353005
1990,221,13.978248634436971,6.833220070688989,8.525871746326015,7.461762944203917,9.804874201336538
1990,222,6.165221918223514,4.430218463371099,5.745324868529665,5.01316866175238,4.148174246755203
1990,224,5.160461397814297,3.5496905380920807,4.736990267805802,3.729334699578092,3.0444258706301635
1990,225,16.73462530348635,12.856815152057663,9.161234166949395,13.935966523637504,8.067673793766373
1990,231,,,,,
1990,232,7.765286692461767,5.692487832374259,7.163951383211245,7.032734663202839,6.057292947202386
1990,233,12.700308777110935,8.968893491183106,10.867400121146106,9.960348235704435,9.60674701914876
1990,234,10.040810106232115,8.087903037583045,6.0104634312102325,9.517183915024054,4.831333800480729
1990,235,63.4279849924965,46.39616991029116,58.21895786303449,46.10998832397525,40.034020100580896
1990,236,8.691398487315821,6.237468894664011,7.824243072817984,7.133079684738466,6.316703070909306
1990,238,3.5941160049824608,1.4016948114645382,1.8733680488942535,1.4581958990663626,2.0932216162883903
1991,1,110.77110320882774,84.86745230689777,102.10910560229523,77.5269550193289,69.90229403705041
1991,2,40.703542353657014,26.279491261061775,32.768274378623275,26.216926554436913,26.11703041223538
1991,6,642.1140042704086,264.3181830483711,388.0195041042645,346.983981798004,391.1483440168339
1991,16,1.9075495327519427,1.6080714785995134,1.8703669280476218,1.7737721026160858,1.5553400813575067
1991,17,0.3126742459425085,0.2105572862071098,0.2901944280788762,0.28029440494612134,0.2191284039596713
1991,18,,,,,
1991,24,6.826665732599088,6.070844677853625,4.25924840557332,5.499645919510877,2.8372418761676754
1991,25,2.9991131990903273,2.849133326589805,2.046373964988452,2.72915296732398,1.2575733239712488
1991,28,8.192867097822981,7.13706118950739,5.096775603158153,6.255926724023993,3.1799900986418135
1991,29,,,,,
1991,34,8.97793802001935,3.98503890684669,2.8379414618221737,4.650448980776111,4.665164882810527
1991,35,43.34859457641017,25.9292366586184,32.1170905182169,25.789443271559445,28.101812298348808
1991,36,,,,,
1991,37,1.936806393956393,1.2136864276314345,1.4896729815450145,1.255977071429031,1.3304315485799207
1991,38,7.013146085254834,4.800159113114211,5.65911477067196,5.029889009296593,5.2872508671723315
1991,44,0.7102236275031477,0.4463360726670372,0.3478815925461063,0.584617557373681,0.345808663834457
1991,45,8.18594228394083,6.49982463447757,4.6663390099381985,6.494664897834271,3.583804433087367
1991,46,5.767277460341857,3.31419127145209,2.4177668897563884,3.128054979545598,2.3097434902720875
1991,47,4.322683421093276,3.280737817839244,2.493273010973533,3.344351546901602,1.7229275561774977
1991,48,4.94950941405712,3.8921472186951385,2.851088825071432,3.9884686599322454,2.134547937322439
1991,49,,,,,
1991,56,12.71013701578542,7.659630396953546,5.41604381459754,8.534363840682627,6.3963861326008615
1991,57,,,,,
1991,59,0.7271276454663483,0.6068562692422891,0.783611248891963,0.7905291652144442,0.5680846746208703
1991,62,,,,,
1991,68,0.39480559164699763,0.2518703293027686,0.19394703882201725,0.30458824422011976,0.1818347764431528
1991,72,0.6971082243987022,0.7637961695420238,0.9064108224422726,0.9476834693485757,0.6141731454765489
1991,74,,,,,
1991,80,1.6975380483004305,1.3886887935006975,1.774174927800559,1.4629541732698137,1.0956259121850096
1991,82,0.5576562456285732,0.310548385594402,0.4498590811030518,0.46865785708694996,0.4010502258341349
1991,83,5.845434283006116,3.412647913290008,4.088959571508991,3.090826583138334,3.6877143381502044
1991,84,,,,,
1991,85,,,,,
1991,86,3.8662500016704526,2.6739426687818235,3.079484785788369,2.5248248503991055,2.752435528611259
1991,87,4.49187490042843,4.013926534213178,2.9259150943129475,4.296743669539676,2.0435388095095304
1991,89,0.27795329671954,0.1182008595177151,0.15665780157358375,0.13328057149380476,0.17842481494426005
1991,90,2.504827171972295,2.033767269395616,2.60757500975539,2.27025182565639,1.7009025514548204
1991,92,1.2637686817507332,0.8909917264898473,1.0194771821453978,0.8704006620423833,0.9429864512523478
1991,93,64.20599967001343,41.28342143771515,50.50075578592998,42.1037231547156,43.75987181517213
1991,95,1.5450045581924159,1.5103016099380453,1.0765693778471175,1.9357921003232172,0.88011197382923
1991,96,4.874856656263172,3.893798566920649,2.8527763108876116,4.1588858976774,2.190517404046782
1991,101,1.0730869955648517,0.9503667211093887,1.1948929923414784,0.9482772615652745,0.6773349113132157
1991,102,4.479767998648298,2.215285309136262,2.624328687195977,2.1983286068890795,3.167680318331676
1991,103,1.5087280930968727,1.1375942412210267,1.3415358862176991,1.255539996075539,1.1973588399233877
1991,104,2.5570323192176576,1.7863086231019212,2.203682505978949,1.588532118864175,1.4941378386904312
1991,105,6.437362480428834,4.675148397909455,5.742309947951647,4.680371965613226,4.271795695966836
1991,106,10.949151594472498,7.870903071509587,9.831811368358114,8.366745644486114,7.459239024402865
1991,107,1.3809041196019034,0.5823875242827966,0.7368740033484897,0.6989313545104513,1.0351985187090267
1991,108,,,,,
1991,109,1.286640095056155,0.9630005110409235,1.2765540234172237,1.0845484557750014,0.824620565137169
1991,110,2.2634470564863634,1.379565123683562,1.6737263378111817,1.360603372220669,1.5166144502124
1991,111,13.680298527742547,9.709726944002234,11.679845725588885,10.742404737333002,10.459956772482931
1991,113,2.6346858198729777,1.3433980471047804,0.8497564485436947,1.1938300637436396,1.3214688520317635
1991,114,4.894733902226498,3.7917976526923027,4.751050550023986,4.1724523150502435,3.4307282580309635
1991,119,1.289671655750283,0.9509688885774006,1.2078196336153244,1.031910122756212,0.8675273330441868
1991,120,17.16003512245015,12.535318799258071,15.649746733480402,13.380649065498437,11.752117076748075
1991,121,37.78255088649792,25.32166720875624,31.020214658454265,26.528650057102517,26.376011656086316
1991,122,11.250510225662254,7.938904423156322,10.389940580972965,7.093616867397363,5.869138965858973
1991,123,22.07350092069557,9.348526537613687,12.40717105510758,9.576896328841261,12.837889425784931
1991,124,22.67453646445783,16.062971950370017,20.712009831582517,16.454084189157815,13.96990801346526
1991,125,1.8295885053833685,0.0,0.0,0.0,1.0377600914838494
1991,127,0.7799703792906737,0.4620429933796097,0.3831580621775132,0.5221013068330915,0.28942040946973857
1991,128,27.633238528353672,17.428196182861623,22.45752470639265,17.065470786805083,16.295914120197732
1991,129,1.116409122280961,0.5394303825272178,0.6996003865265081,0.7430707018058251,0.9143002462920977
1991,130,,,,,
1991,131,28.961540297973983,12.115031464014848,14.6695433999102,11.468293672264085,18.698717271373123
1991,132,33.891276227758496,19.109737434049713,23.89731348995322,20.114999123549655,22.812059702523136
1991,133,,,,,
1991,136,103.65678036839476,56.515436988355184,73.94040743637866,57.72121233193196,61.849553779300884
1991,137,,,,,
1991,138,2.202626068476184,1.874708870820362,1.4238848707588536,2.0126873674106234,0.925701547868425
1991,139,,,,,
1991,140,9.490524885252531,6.334181900845119,7.343683556692326,6.1137416662880435,6.814907067634254
1991,141,3.5649257617124013,2.058504381723613,1.4309721511204672,1.69151830943582,1.3689463759741771
1991,142,,,,,
1991,144,,,,,
1991,145,22.13360465797412,15.592784912664024,18.891784069183124,12.50832326664597,12.095643756601095
1991,146,,,,,
1991,147,92.41483824799408,56.17934747483245,73.62643293936279,56.0925307650152,53.72246264651654
1991,154,0.6102628016594533,0.40910846782594784,0.27059381685376,0.4599363261640084,0.35414992388295097
1991,157,18.243269833287272,12.56486276704464,15.714977692936337,13.640836662123455,12.6611718130222
1991,158,14.2582198911861,10.025397193512179,13.166423771164744,10.813674420984217,8.916707644408586
1991,159,5.830677988874733,4.376738783544121,5.668897941192294,4.618264992514064,3.6673406878401287
1991,160,2.9804491945650664,2.125923733786116,2.571850440425181,2.2914993422750025,2.1951172426374828
1991,165,17.817631871072674,11.63037681057868,14.293478410500033,11.03837244876168,11.19625937633294
1991,200,41.04513187293585,23.36793298341262,17.582852773118198,22.532950237610503,15.786692259590463
1991,201,95.10407622584162,60.429599399653895,69.99518939112744,58.551412112153905,68.68309140542087
1991,204,26.45418651960603,18.233912422011702,22.782398654162012,18.618356024376176,17.30281293351668
1991,206,6.3541085018599395,4.728667713990008,3.38032685543584,4.838978901853812,2.8734230516867356
1991,207,7.150214548238508,4.70975253871811,3.242342197385079,5.773849521233526,4.176713993535057
1991,208,2.5411121457006183,2.4375223927046012,1.6455143728060517,2.965557823284107,1.5319524779981144
1991,209,4.057064420636032,3.0713359034502683,2.173731891401686,3.250276040834875,1.9356076222774015
1991,212,3.4095360527901226,3.3940123932099078,2.3868613604681137,3.4849658642459427,1.5985368871881973
1991,214,15.929097298493907,11.373994782176183,13.529287650584262,11.717723387044751,11.598386323265908
1991,216,8.81075315186277,6.2155986680272415,4.5860151841563095,7.884272944266668,4.636139377123953
1991,217,3.5682320947718904,2.1424747429525945,2.731061429363587,2.3320783672331804,2.3902812726189344
1991,219,5.726137998229276,1.6794257950332605,1.334875826405983,1.7884503378102152,2.179654150417539
1991,221,14.21083106508657,6.920116556965132,8.525871746326015,7.547271687231586,10.210459323504441
1991,222,6.092210341709715,4.4904400108513585,5.745324868529665,5.0445783842183545,4.180800856627828
1991,224,5.096684279341288,3.59652640332996,4.736990267805802,3.7600881360905256,3.071595512151131
1991,225,16.79622142107965,12.974777101849423,9.161234166949395,14.047305094105404,8.236948574460575
1991,231,,,,,
1991,232,7.685368172259079,5.77465613538761,7.163951383211245,7.058616860268717,6.1038683081712115
1991,233,12.572357716771185,9.09352366113507,10.867400121146106,10.062248051948671,9.74075533249538
1991,234,9.977291906580556,8.156063959670702,6.0104634312102325,9.622283954314401,4.89469193207362
1991,235,62.68229845330248,46.66089277817496,58.21895786303449,46.7139247997371,40.31024705662392
1991,236,8.75252122261672,6.3529542020827625,7.824243072817984,7.228811599982357,6.565852694815299
1991,238,3.692750985025811,1.400809157099905,1.8733680488942535,1.4904953481852292,2.1969157476483683
1992,1,111.41733133565332,84.24172783626523,102.10910560229523,78.87034468657751,71.00105672465948
1992,2,41.4436313868568,26.26180502568766,32.768274378623275,26.598947147395684,26.961228590963014
1992,6,651.6254758747959,263.8621897012674,388.0195041042645,348.27353664253036,397.7302111643082
1992,16,1.899272962230564,1.587687312459666,1.8703669280476218,1.775095319402819,1.530102094051477
1992,17,0.31512083741870117,0.20756602823674145,0.2901944280788762,0.2815319078377157,0.2186668161875608
1992,18,,,,,
1992,24,7.489584792385259,6.053654379666239,4.25924840557332,5.629330627664276,3.1771373707504607
1992,25,2.9663405469665975,2.8660103540103234,2.046373964988452,2.7731170176030524,1.2713547980281263
1992,28,8.322767182730477,7.182255044469317,5.096775603158153,6.436856894674569,3.3448851271493365
1992,29,,,,,
1992,34,8.691153993105734,3.948689177107963,2.8379414618221737,4.6996837630557415,4.522327133927672
1992,35,43.36254851907274,25.80507719311594,32.1170905182169,26.109333634032943,28.32326773831634
1992,36,,,,,
1992,37,1.9536791234674133,1.2006964233008042,1.4896729815450145,1.2729597126064958,1.345610073968528
1992,38,6.947783026489104,4.783349368674099,5.65911477067196,5.079386678131439,5.2709952100127815
1992,44,0.733805174778598,0.442548861216991,0.3478815925461063,0.5872870439370311,0.3558765154140226
1992,45,8.063289350519078,6.492297933633086,4.6663390099381985,6.567417111409257,3.5655170952907334
1992,46,5.835008312068447,3.283840134890191,2.4177668897563884,3.175569738728569,2.3506398778346798
1992,47,4.3556733577833375,3.2846297264532955,2.493273010973533,3.391491304738503,1.7626357307345484
1992,48,4.971814085712077,3.9074059593282264,2.851088825071432,4.03223165317403,2.1761919760309523
1992,49,,,,,
1992,56,13.029125169191138,7.572834610563968,5.41604381459754,8.582712196374807,6.519341795224965
1992,57,,,,,
1992,59,0.7126165179552592,0.6033837227208683,0.783611248891963,0.7943025741176158,0.5562040174505974
1992,62,,,,,
1992,68,0.4024207200485367,0.2555884612175413,0.19394703882201725,0.3082142947465498,0.1903171207398017
1992,72,0.7079016712480233,0.7751060170322217,0.9064108224422726,0.9580016310751513,0.6398086831004549
1992,74,,,,,
1992,80,1.6743629602209185,1.4065328084343016,1.774174927800559,1.4716192522822706,1.1010373726693257
1992,82,0.5684124861789294,0.30905636070145753,0.4498590811030518,0.47477838880263773,0.4121347688091308
1992,83,5.938693009865446,3.46023217799499,4.088959571508991,3.1083978379786936,3.820384560546847
1992,84,,,,,
1992,85,,,,,
1992,86,3.8662500016704526,2.6716829598534977,3.079484785788369,2.5536799915465234,2.7815393092452347
1992,87,4.49233482377479,4.007062742943166,2.9259150943129475,4.325819378581674,2.0540594751767958
1992,89,0.30152000129748735,0.11970989145168731,0.15665780157358375,0.13813817774414844,0.20316824573412137
1992,90,2.584420163489508,2.069804332463177,2.60757500975539,2.280271326174182,1.7939292787774672
1992,92,1.2881446302808102,0.8881133648740296,1.0194771821453978,0.8738375846960551,0.9618530658197212
1992,93,62.74770008293068,41.4527425102864,50.50075578592998,42.69279223888601,43.54215156781238
1992,95,1.5316308407208323,1.5222543887985676,1.0765693778471175,1.9377002246212194,0.8802655243912001
1992,96,4.9352101563734,3.8927176977158906,2.8527763108876116,4.202384931623094,2.2402101623152113
1992,101,1.0198309150123988,0.9707202041855462,1.1948929923414784,0.9538460038731241,0.6613669344226635
1992,102,4.4040971927917125,2.2293779490923686,2.624328687195977,2.2319671079867245,3.1819395917881317
1992,103,1.5646092005739205,1.1678883124161,1.3415358862176991,1.263402477459965,1.2827568043970232
1992,104,2.6034149668130824,1.8197693024610888,2.203682505978949,1.6495433947472598,1.6092570817217695
1992,105,6.3376400456014235,4.720006120056823,5.742309947951647,4.753628958419842,4.312430911672232
1992,106,10.920422805419536,8.01613108238577,9.831811368358114,8.47992940131524,7.679437759396225
1992,107,1.4307928035747435,0.5886172054930884,0.7368740033484897,0.7044839372672375,1.0926833485985974
1992,108,,,,,
1992,109,1.314078916617199,0.9722222606496423,1.2765540234172237,1.0875961631978939,0.8526607611134983
1992,110,2.36312458838845,1.3992149997362842,1.6737263378111817,1.3854289781882032,1.6352585856582391
1992,111,13.832769505712063,9.782734997310124,11.679845725588885,10.861621843799211,10.774320623012198
1992,113,2.493511419151179,1.3187640439645307,0.8497564485436947,1.194843071858823,1.2287688740157205
1992,114,4.912032935788032,3.8618917216529205,4.751050550023986,4.212904194793105,3.540492214310082
1992,119,1.3048082491694817,0.9657755248504661,1.2078196336153244,1.028447337109379,0.8883840996106409
1992,120,17.63514247231094,12.654803273205426,15.649746733480402,13.503057930704259,12.304157297022583
1992,121,38.88717866686991,25.56780706505951,31.020214658454265,26.794479691603023,27.685708788266275
1992,122,11.392684066464447,8.025790747546747,10.389940580972965,7.1743516118998425,6.0767366576433215
1992,123,22.282024167948737,9.465388089612956,12.40717105510758,9.710824301100814,13.304655168760124
1992,124,22.621077207570686,16.175882263568717,20.712009831582517,16.713208494775238,14.255964429865324
1992,125,1.9141795988047086,0.0,0.0,0.0,1.0782714282833081
1992,127,0.7950146813810164,0.4619081945160134,0.3831580621775132,0.5354885198288118,0.30247873974749173
1992,128,27.862234275610984,17.423486134482097,22.45752470639265,17.25072181897775,16.604832281046413
1992,129,1.2218867988802868,0.5464248580092924,0.6996003865265081,0.7436140807468166,1.0143993076733657
1992,130,,,,,
1992,131,29.52780305385886,12.187842892024381,14.6695433999102,11.607239976833533,19.411261203541596
1992,132,35.1672680501935,19.157496463544742,23.89731348995322,20.29103237098117,23.937752255092725
1992,133,,,,,
1992,136,105.70056276802565,56.77019522873072,73.94040743637866,58.47138539280187,64.17670160303348
1992,137,,,,,
1992,138,2.2259916717409687,1.8787292778555986,1.4238848707588536,2.036314566941096,0.9485334840459119
1992,139,,,,,
1992,140,9.602154877840718,6.338136219691686,7.343683556692326,6.2052249473924945,7.0026092982593475
1992,141,3.667938914935157,2.053306486995411,1.4309721511204672,1.7211277547034116,1.4295403854382143
1992,142,,,,,
1992,144,,,,,
1992,145,22.473240608078694,15.574682734055463,18.891784069183124,12.784161494302866,12.53750768709005
1992,146,,,,,
1992,147,91.87223524108161,56.44063415654892,73.62643293936279,57.03633414760072,54.558227419290716
1992,154,0.6303962082678576,0.4008118267392365,0.27059381685376,0.4643887591375225,0.3618844253527423
1992,157,18.563376046683874,12.63718642673861,15.714977692936337,13.765295040974525,13.07571184871951
1992,158,14.580112620194106,10.07168800618026,13.166423771164744,10.918165340712246,9.24862458768257
1992,159,5.799953029544083,4.401671962268892,5.668897941192294,4.637711425280994,3.6842457817030008
1992,160,3.129030821595174,2.125352697963775,2.571850440425181,2.2914993422750025,2.3039294135766784
1992,165,17.73182452281521,11.60664442543392,14.293478410500033,11.227852035363542,11.310477113625202
1992,200,42.193624722633935,23.126909627480625,17.582852773118198,23.15075662194652,16.501398796860723
1992,201,99.44336375564497,60.13712529833078,69.99518939112744,59.16949011430295,72.22372953481396
1992,204,26.386841268805686,18.283996795086093,22.782398654162012,18.819257234688695,17.49291257036336
1992,206,6.5011767221417545,4.678043564311934,3.38032685543584,4.915479192356007,2.954435513207045
1992,207,7.0205712594119705,4.716900628383544,3.242342197385079,5.7863954389461725,4.116133032533763
1992,208,2.509410453890664,2.4300785587040656,1.6455143728060517,2.9708468509696506,1.5109104729962344
1992,209,4.066817700030242,3.079369997567981,2.173731891401686,3.2681516344597963,1.9560350586624917
1992,212,3.460416986860855,3.436465325424971,2.3868613604681137,3.509617181598481,1.6543049601421558
1992,214,15.648661699194326,11.43316745906116,13.529287650584262,11.865240416115322,11.597662002787771
1992,216,8.788490318687384,6.3237521927045135,4.5860151841563095,7.8925106132085405,4.709807213127151
1992,217,3.7181890844396217,2.1588450049271652,2.731061429363587,2.354854158751328,2.5342765944872507
1992,219,5.903457041675873,1.7026374087586373,1.334875826405983,1.8065259259775146,2.301234366731587
1992,221,15.019167791955544,6.94433641832048,8.525871746326015,7.646031785172898,10.970719969255422
1992,222,6.122126052645895,4.516504038748905,5.745324868529665,5.086605477658742,4.26092159855488
1992,224,5.136374503394821,3.6155082008403308,4.736990267805802,3.793244184830493,3.1392929752745555
1992,225,17.420835371591266,13.123379535531495,9.161234166949395,14.121353234273048,8.68666003431816
1992,231,,,,,
1992,232,7.798506204162129,5.827324858421678,7.163951383211245,7.088712438252296,6.2768644597422165
1992,233,12.759974154677986,9.145613408466732,10.867400121146106,10.179456760774206,10.058562559008424
1992,234,10.028928089096292,8.30353468110782,6.0104634312102325,9.665450041880078,5.031453857380828
1992,235,63.49060555118127,46.96694619603186,58.21895786303449,47.14894914243538,41.48059293303196
1992,236,8.893891155686811,6.431249495941618,7.824243072817984,7.267209565986775,6.790006411745312
1992,238,3.835814214782653,1.411354565705353,1.8733680488942535,1.5061481581428335,2.323352863271309
1993,1,109.50862074799531,83.55551230690902,102.10910560229523,80.154190643847,70.34297054736177
1993,2,40.5780743493987,26.286045793869242,32.768274378623275,26.7706189236276,26.59303852848156
1993,6,654.0144829710171,263.5588980161981,388.0195041042645,349.1812574428482,399.7687670808566
1993,16,1.8455473742568234,1.6242244414348763,1.8703669280476218,1.7797265781563858,1.5250036956398962
1993,17,0.30567224010712857,0.21058253532544258,0.2901944280788762,0.2846256650667016,0.21755760505179092
1993,18,,,,,
1993,24,7.101738486034097,6.024437814497413,4.25924840557332,5.753943866783743,3.0644369789503947
1993,25,2.8841915233275297,2.888959721199963,2.046373964988452,2.8599178348207093,1.2850468051269102
1993,28,8.109159798273097,7.190632526070076,5.096775603158153,6.5400935214575435,3.315169183254078
1993,29,,,,,
1993,34,8.935082280000163,3.9378456234794323,2.8379414618221737,4.735938466370744,4.672251782213141
1993,35,42.83411867412501,25.823529854236156,32.1170905182169,26.35710147613281,28.263809617462588
1993,36,,,,,
1993,37,1.9035976929227205,1.2000952223404624,1.4896729815450145,1.2825585967502802,1.3203413076884758
1993,38,6.769994300589236,4.805458762064358,5.65911477067196,5.103957463380394,5.1848142308295415
1993,44,0.7189849149454649,0.45043760339301014,0.3478815925461063,0.5979649901904317,0.3613575116964612
1993,45,7.709136125602046,6.5364103332564945,4.6663390099381985,6.62453099870177,3.461922932293093
1993,46,5.617084599240695,3.315554099360392,2.4177668897563884,3.2066805929555144,2.3070858003078856
1993,47,4.237011609461239,3.3429447362246303,2.493273010973533,3.411204294379389,1.7552004432809118
