wb,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
121,1.379999448804639,0.6214878846362178,3.9798879904002336,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.149341423481615,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.3055817500744564,2.058460761493969,3.0,2.0,3.0,2.7268006930345585,2.297099227653759
122,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9423716331182301,0.7694302764632915,0.9490621429762414,1.005632250097881,0.5263395990560145,0.9724434361761856,1.2337084073600744,1.0249436074628555,0.6684896604211251,0.7515434407749706,1.032403470063705,1.0690418959660837,1.542396429006186,0.6280963677917687,0.903551293655241,1.1871376711697033,1.026892734813025,1.8973877215254842,0.9383827699693665,1.2621400753266672,1.436930639560927,0.4776462770989882,1.243286167574095,1.1756056247362823,0.904137084892654,0.7461081768541973,0.8278689722716617,1.4291998732191433,1.0
123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.45141502385393584,1.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.674429074670458,0.20859713881516573,1.0,0.4105742444386818,1.3909205852965267,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.32055363241872,2.254347515613536,1.0,1.0,1.0,0.4619553712410041,0.9275117144195915
125,0.3779380921678029,0.2940713465735828,-0.43723035380193476,0.40608149918421677,0.2540663090576838,-0.16124435199306508,0.0,0.0,0.21662169975542844,0.2657942309456448,0.39279330583476924,1.0163342379961433,0.28673961138368087,0.7184218831828791,0.7916038616866619,0.7923667033161599,0.5482585538669975,0.24484750900089652,0.8120766156523058,0.8024720279222398,0.07268594493540215,0.834565449480263,0.9007943050387522,0.6054493526291824,0.8428779633614534,1.1348728784331672,0.6205827430536885,1.1176643508196065,0.6091243323478797,0.3842922495315788,0.0,0.0,0.0,0.0,0.5911797311353089,0.7748928518065537,1.0
127,0.6037584273631718,0.7468809664249582,1.2823472385323627,1.2191672710601782,1.1158272502646136,0.9327462993755037,1.2316274955760256,0.9345052507752089,1.413947522364783,1.2642401121287163,1.2099706467135927,1.4401893229653744,1.1774180096209697,1.4153124430439283,1.3481385199660734,1.5210070468782286,1.5120501250040574,1.1757897965002357,1.4154785780909935,1.4433595896118483,1.2923717228494165,1.4410325300755036,1.5494645751541283,1.5094232586576033,1.400225022241258,2.0021307236421046,1.6738821416491059,1.8798110987832015,1.878206524038982,1.360416368121859,1.766912018691531,1.1855813993427247,1.7462618732141653,1.7941869161733028,1.5546851195639417,1.50332107608847,1.4871625268618736
128,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.037308841945307,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6178880385752962,0.4846663985449049,0.7183842473790514,0.7441904869218805,0.5384922473352503,0.5686320569286683,0.5578310236419353,0.6083257279466197,0.3682128163899102,0.46533966959878625,1.0,0.717274029468738,0.6099534607326398,0.8239452310777065,0.5819629777046579,0.3336220778963228,0.5393128360074397,0.7283701056759573,0.8929774251244655,1.0,0.0,0.0,0.8261261085795413,0.0,0.9852601497580669,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15579848227973236,-0.19329891065901866,0.0,0.0,0.0,0.31099994982718987,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2551645272101115,0.20109078374491407,0.0,0.2990203614903318,0.05090634669277372,0.28004563080863104,-0.09638845143310332,0.20712692145450828,0.2900249004848616,0.0,0.0,0.0,0.0,-0.45329802198860103,0.8000789995920305,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,0.0,1.0,3.0,3.0,2.0
133,0.6126417762264813,0.5139438159473274,4.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,0.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0
136,1.278192780043603,-0.17780549755977276,1.5094279690143142,0.4586223572454544,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,2.1444935581112285,4.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0
137,0.77166608484702,1.7119726250102718,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.2951677005929705,3.2818100565469046,4.0,2.946689884190209,2.9416137407942187,5.068921207516979,4.2629380151995315,4.110742896170934,4.2134949069394665,2.0,3.0,4.0,3.9756670447295246,3.3456846818303596,3.0,2.1307366518102198,4.0
138,0.23306030517977133,0.3773782381223642,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.5419733997022496,2.0,1.9207619586228613,2.5011077529653876,3.362736747797123,2.161500832825304,1.465932015577447,2.0163769002140493,1.3531542644057213,1.479586981245271,1.2739272245824593,2.3379189870822286,2.2654779923550405,1.9028294772819716,0.7917984846411985,2.0
139,0.44317653984411526,0.8093372735610197,2.0453040859287217,1.900626137787482,1.1396061643466406,1.4020656191059007,1.4709404778205672,1.1333441629984793,2.0853251803299635,1.8514795004673748,1.8057661977221544,1.631310967150437,1.3463586445479376,1.7703476820768256,1.2473759311818673,1.5833301035516065,1.832707290325051,1.3358535574213366,1.8097461868591551,1.7146887901835015,1.4377689786388776,1.7072975318563743,1.6714993585926452,2.05092848275571,1.4488904131663998,3.2380589719708253,2.6964326593471455,1.6604683016174395,2.473024562630484,1.441737290152894,2.093684040125449,2.1911326265797313,1.7102160380724187,1.466943189565702,1.59067435867255,1.5017393448226477,1.6521048618740226
140,0.5107030332280427,0.5305348922741162,1.0,1.205461927840981,1.0360911339282417,0.468707993693814,1.025774437308144,0.8416168855226313,0.9900049982752186,1.2328792792241665,1.0290006824041287,1.0666165454525396,0.7537810271974703,1.3305964199829066,0.9025806451268752,1.0761932613414738,1.37592104780514,0.9464445523950606,1.2831367742324475,1.0888747169578568,1.4343929995278042,1.1228659115213988,1.5298548680653907,1.329990926372842,1.1595210833301794,2.30807557594433,1.4925912651106281,1.4592271654453992,1.7711445033824882,0.6825546829188325,1.5442858569146383,1.465784542987607,1.6713103808402956,1.2208317134059608,1.2575765801226273,0.948431212768327,1.0
141,0.741511724325089,1.0,1.713150039816035,1.7579592567389233,1.739226436287233,1.3129534934068028,1.4634024473631593,1.8077394175790258,1.7018133771849617,1.8407095302095235,1.7366645467326616,1.5929973009544036,1.532071297310175,1.2155422359842358,1.2305686645236487,1.7838220851589182,1.1833115332321535,1.4548680181283256,1.328367018538987,1.6242957562453555,0.9168110570138184,1.5320807852746876,1.7294066963824806,1.4779004008639298,1.8236671412029613,2.9522333557555194,2.288594705332521,2.4753540876727973,2.6967044669896123,0.7061899559242257,1.0,2.0,4.0,2.0831713697946816,2.0,2.0,2.2475081941413295
142,1.1089005221559127,0.9053733781407963,2.0773290118570022,0.8943655836469795,1.6664461966316222,1.2847515127571416,1.5811151602393325,0.8720524666757979,2.141639499609423,2.0,1.7016983809573394,1.411008627184882,1.296018690689824,1.8551159554892478,1.45993060433084,1.5895740411143309,2.5474055014155255,2.193674371214252,1.6234595476881226,1.3007036920416348,2.4878388025769573,1.199493195137107,2.1725308419728564,2.221966756957909,2.283588255676594,3.0,2.9526594544021547,2.170847456461596,2.53650157354313,1.0,3.0,3.0,3.214394060543164,2.0,2.0,1.3975601637440496,2.0
144,0.9352897147058024,0.7470079845380917,1.060483512116547,1.0565656385266549,1.188253302427345,0.5730589033930239,1.0,0.9757212541925856,1.0255933633450842,1.222349858570551,1.0220767773864994,0.8857823184124485,0.5068445451050521,1.3267217912422402,0.8681219597774947,1.1180719408082305,1.1998215531434202,0.8434418294806956,0.9344014381421046,0.9456566250762286,1.0,0.8848559508827771,1.2537955416340216,1.0521087915089766,1.0881854886706877,2.158298757295918,1.341830953875051,1.3416814958701841,1.3865358111858812,0.0,1.0,1.0,1.8969671490473166,0.8967991883118767,1.0,1.0,1.2162629831931977
145,0.35333550430522004,0.3688356618041578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.087330911459795,1.0123398796528325,1.8060666999988366,1.8580787902990974,2.0,2.0,2.0,2.0,2.0,2.0,2.458997533659453,2.6380722414668005,2.4629227361821284,1.5958375571138292,1.6960307487098938,1.0,2.0
146,0.20124899125527723,0.30371777775777764,1.0824372862750986,0.5304561914800201,1.2903280017474852,1.0,1.4518914580019366,0.18524193063883365,1.5793410371640701,1.9522999369594785,0.6677290565980014,1.215824084183132,1.1101808137937472,0.9635319362760657,0.6254151676158461,1.1220564770249282,2.3823333794760053,1.861645719442141,1.0,1.0,2.6661714535928636,0.7893419728446531,1.9048471997671361,1.7881502273427172,1.5686990483808474,1.0,2.7244126203515835,2.06352967216103,1.9885604347368337,1.0,3.0,3.0,2.5948834448168645,2.081523941110013,2.0,1.0,1.410863267447439
147,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
154,0.44317653984411526,0.8093372735610197,2.0453040859287217,1.900626137787482,1.1396061643466406,1.4020656191059007,1.4709404778205672,1.1333441629984793,2.0853251803299635,1.8514795004673748,1.8057661977221544,1.631310967150437,1.3463586445479376,1.7703476820768256,1.2473759311818673,1.5833301035516065,1.832707290325051,1.3358535574213366,1.8097461868591551,1.7146887901835015,1.4377689786388776,1.7072975318563743,1.6714993585926452,2.05092848275571,1.4488904131663998,3.2380589719708253,2.6964326593471455,1.6604683016174395,2.473024562630484,1.441737290152894,2.093684040125449,2.1911326265797313,1.7102160380724187,1.466943189565702,1.59067435867255,1.5017393448226477,1.6521048618740226
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08211432190566881,-0.14583272520580515,0.22048471884289544,0.07671427076477427,0.44532998525514167,-0.03976082679524834,0.9651777161028545,0.6192452967376444,1.0,-0.023409807701122692,0.5395111810759087,0.6339033354627033,0.0,0.0,0.0,0.0,0.0,1.0,0.07933659849817076,1.0,0.0,0.0,-0.09945870407177942,0.0,1.0
159,0.0,0.0,0.0,-0.30281792389485346,0.21696116917785233,-0.11658586643416374,0.3252614852647627,-0.1978075811381308,-0.3538627082172703,0.22139621401239795,0.0030219446140193895,0.1862482763018754,-0.41972679290446196,0.10291821952775493,-0.3817381519015536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5253215626159403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,1.0,0.0,1.0,1.4709211233615658,0.9312828814779774,0.8762437830644126,1.188323789461042,0.22824979961074787,0.9993894298174413,1.538003151537645,0.5111264451186437,1.0058699040790957,0.8369243151772721,1.399784008394661,0.6877038732119402,1.0490458681003725,1.7116398379399878,1.4553785083563913,1.3335026993666672,1.045450735308743,1.1162366163666504,1.103708154487418,1.8999858322396947,1.5532144157747338,1.0847003179175383,2.3420978640362473,2.017987391607387,1.5694619717338976,1.4436975786660935,1.0,2.0,2.0,1.7776463344192768,1.6210554226742913,0.0,0.8474771792884821,1.0
165,-0.2837216528684103,-0.008975556594394418,0.622346952580366,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2480504753081068,1.8589716848571567,1.5129771461163257,2.2539963826666867,2.061146638013575,1.0,2.0,1.0,2.073700510975651,2.082976122498601,1.0,1.0,0.8760060226886632
200,0.05538688448037804,0.37755466636988566,1.7722147854867807,2.3078244127167817,0.803381394162018,1.6007944495448894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.334762513483037,1.0,1.0,1.0,0.0,1.032741596896326,1.0,0.5298708035938088,1.649798458676151,0.8968851655749296,1.4098319084401634,1.0,3.0,1.0,1.0,3.0,1.0,1.2442534111189418,0.34090651132836636,1.0,1.0,1.0,1.4782119733377985,1.0
201,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.04928699830115,2.0,2.0,2.385160979717882,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0
204,1.1864854266095095,0.630242643315187,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.119715258784069,0.7495477195000622,1.553086878205431,1.1050331887621037,1.0084244434294198,0.47471352770260633,0.9088185514197826,1.8486567306687685,1.387160232160424,0.7075910066681843,1.3224668544560207,1.5226980560153678,1.365291981369582,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.053218001861856656,1.0,0.6970822744426513,1.0,0.887315018744373,1.0
206,1.7492436679792986,1.6132257966338872,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.983774428237919,1.6137819344870847,2.544769853321063,2.217692476243917,2.4803195653613024,1.2703276404162696,2.0,2.0,2.0,1.0,2.0,2.3412404852696453,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0
207,0.717993921891658,1.3822903055787599,3.0,2.40857460763599,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.5315302311191927,2.443188616734823,2.7378952769390903,2.2404757145305108,2.566164537510648,3.0266710320614116,2.189588113684616,2.491083101792362,2.6103164612237126,1.60782057373209,3.0,2.8659102890401544,2.851495347168039,2.7145043299662723,3.9154372911322817,3.4034479447182155,3.1674630834373243,3.2818742030695356,3.0,3.0,3.0,2.762737531398442,3.0,3.0,2.0,2.965581485613585
208,0.46274650030780456,0.7054437751981224,1.1643426782098314,1.4206830483663226,1.1257697455558568,0.6981132992337292,1.2125154343959559,0.9489399676266342,1.4963325936031355,1.354403102514138,1.1379412310996506,1.4232323941502618,1.128130137603892,1.307708204334913,1.0824956687995106,1.3702244095642284,1.5253712938292867,1.031508218836404,1.4462563707721208,1.3243423277638917,1.3703130360833011,1.3654824163273327,1.5682400936116179,1.4374576218311996,1.2115626065471576,2.201696579977174,1.785571829077588,1.713244857584847,1.8721926057863705,1.071766075435662,1.7508987148546988,1.3950235125262629,1.7304135124366333,1.6131283429806413,1.4607780319094041,1.2884585249299356,1.419426661043668
209,0.7928392637044013,0.5341467808545536,-0.28880212377884384,0.9766849831571913,0.6973663631613662,-0.04077491852821882,0.2401336738798615,0.0,1.042352957447244,0.6296552604732726,-0.11709450859682313,0.8569809857214444,1.4972697046808072,0.8086909115634149,1.7655924937361613,1.4159483688944097,1.035031710120612,1.6976781566416157,1.233521819735871,1.4338411389958567,2.0,1.1582844825167946,0.8517281296625617,1.3806942997542,2.0,1.0,0.0,3.0,3.0,1.0,2.57201558422203,0.0,3.0,2.0,2.0,3.0,1.2523070626819361
212,0.08404553868277681,0.20047503287009866,0.4305715702586643,0.8102739903991909,0.9307777995131492,0.0,0.8966111238775535,0.22747111468333803,0.6394200085276613,0.9582578485699114,0.23513426190521436,0.9677524524615537,0.7753193740438,0.7340762506875584,0.5003159802880555,1.0,1.0251755181820135,0.9132226987220886,1.4285323124777736,0.9304203731617713,1.144830801518928,0.8985016960330674,1.269113718810022,1.090195945864485,1.0,1.0,1.0,1.0,1.0,1.0,1.4547993338366862,1.1092009867200692,1.0,1.0,1.0,1.0,0.7015677762832652
214,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
217,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6790268070072312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1495778171406532,1.2738963984467122,1.0,1.0,1.0,1.1386610604050496,1.0627442040520034
219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
221,2.2301272232629397,1.7387956624827465,3.3931812301042097,3.399230753829894,2.481380563935569,1.2107323952981095,2.4197930727841896,1.5789599667112602,2.4612130341209237,2.6427606866559534,2.676154890619898,3.3162175183752165,3.333441610383739,2.366090304042647,4.043916545746226,4.0,2.0,4.0,4.0,4.0,4.0,3.3181114030559855,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
222,1.075164645234548,1.280446469862821,2.317874463658246,1.909149582344903,1.474944041258259,1.050158272861657,1.488186665166956,1.1975119498056386,2.8002170779685294,2.414319989601827,2.4085214091835034,2.0881360247152894,1.4848209982116818,2.1449522109817667,1.5612968826511366,2.0,2.0,2.0,2.0,2.0,2.0,1.6742999829929106,2.0,2.318228121138695,2.0,4.0,4.0,2.0,2.0,1.0,1.944466279339943,3.2242231615415022,2.0,1.0,2.0,1.5495389484891609,2.2584166553526464
224,0.0,0.0,0.0,-0.18779020082045478,0.0,0.0,-0.03087077025414875,0.49342962201440865,0.23557117705822872,0.5296668597870215,0.7130794130777036,0.8159046669258663,0.6293141077470221,0.9972003885620087,0.9646860966459376,0.9204242528673007,1.3946553303551414,0.8302435364750995,1.0957135241458154,1.0851648046581932,1.214750025721998,0.8552708983247027,1.1778865544221864,1.267991093157482,1.2222837197640866,0.9098091052656307,0.8598173412522094,1.8707761845980646,1.5445481114660593,1.0876188182612556,1.1823735768041788,1.0240244184055896,1.238740704516898,1.283445979635679,1.3685899548196379,1.1933028890193587,1.2410935775565892
225,0.4151974835154904,0.6154459840774457,1.549207428869355,1.4295317856468828,0.8450626539456201,0.913254846315671,1.076341000466738,0.8761216968862336,1.3376049604980407,1.3959132652183468,1.1673158114365245,1.3426845023527034,1.1211126707250627,1.4757074322382018,1.0670506736413445,1.2904312975376626,1.3552405688213394,1.1045531409221618,1.4122023927613927,1.1210354023062754,1.4864296535604882,1.2940979058774769,1.3897309257301846,1.5878742275006423,1.4082706136002854,2.334941399396852,1.9521160273135043,1.3273045986901035,1.845805211810983,0.757036136538954,1.6923622853366473,1.6795289407585874,1.0600782616588733,1.1320387288542122,1.2848697760473542,1.2529057527164207,1.2418303653521363
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4097890920153824,0.7808449897145947,0.37831291818845936,0.26000858574633245,2.0735390561658673,1.1047849933198732,0.5465378816714992,0.9624925876701793,0.07469913586083932,-0.10322721172368865,0.026469027970422387,1.049770963070215,0.6833185151413705,0.5876827574731411,0.0,1.0
232,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.558504690117755,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
233,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31250625324755266,0.6154503171527714,0.19699190564664976,0.0,1.0,1.044471214947587,0.6089339186271635,0.7761996987920985,1.2761465594315604,1.5505940539106258,0.36018499073816335,0.7788028278451296,0.8919974941842481,0.665809463466826,1.2727840054093729,1.0127234802718428,0.9622524970909083,0.7341338513093374,0.0,0.0
234,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.1891585599754326,1.0,1.0,0.0,1.0561955005969648,1.0,1.0
236,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.03512237642246305,-0.12635773382512394,-0.10561790412195449,-0.38492682280262225,0.5917690295422581,0.9732830316296477,0.31468356848212053,0.9012550680967588,1.8621683826380055,0.5886328014939404,1.2752174357896349,-0.3287217533187059,-0.4566597316124936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0.2650746556961427,0.018985932614389467,0.2443641332751355,0.2006114655224398,0.800070830835066,0.11818338366622605,0.7114925649485049,0.09033849775632119,-0.402785251899116,0.4549143768944799,0.059259544341682346,0.2581224135500957,-0.13909419566223657,0.8814529524074177,0.07618798071841545,0.18273324126809784,0.3868164852963023,0.33176468562828976,0.7403021615944456,0.3969341756564804,0.0,0.4774544121339619,0.8047148896849525,0.4490177421500277,1.0,1.0,0.0,0.0,0.0,0.0,0.1327236921049646,0.0,0.0,0.0,-0.09083206753487927,0.0797646424811374,0.0
