,n,No dummies,No,K,B,Ø,Fj,Vf,Vu,F,D,L,Se,Sa,T,"Vu, No","Vu, K","Vu, B","Vu, Ø","Vu, Fj","Vu, Vf","Vu, F","Vu, D","Vu, L","Vu, Se","Vu, Sa","Vu, T","Vu, B, No","Vu, B, K","Vu, B, Ø","Vu, B, Fj","Vu, B, Vf","Vu, B, F","Vu, B, D","Vu, B, L","Vu, B, Se","Vu, B, Sa","Vu, B, T","Vu, B, K, No","Vu, B, K, Ø","Vu, B, K, Fj","Vu, B, K, Vf","Vu, B, K, F","Vu, B, K, D","Vu, B, K, L","Vu, B, K, Se","Vu, B, K, Sa","Vu, B, K, T","Vu, B, K, No, Ø","Vu, B, K, No, Fj","Vu, B, K, No, Vf","Vu, B, K, No, F","Vu, B, K, No, D","Vu, B, K, No, L","Vu, B, K, No, Se","Vu, B, K, No, Sa","Vu, B, K, No, T","Vu, B, K, No, Se, Ø","Vu, B, K, No, Se, Fj","Vu, B, K, No, Se, Vf","Vu, B, K, No, Se, F","Vu, B, K, No, Se, D","Vu, B, K, No, Se, L","Vu, B, K, No, Se, Sa","Vu, B, K, No, Se, T","Vu, B, K, No, Se, Vf, Ø","Vu, B, K, No, Se, Vf, Fj","Vu, B, K, No, Se, Vf, F","Vu, B, K, No, Se, Vf, D","Vu, B, K, No, Se, Vf, L","Vu, B, K, No, Se, Vf, Sa","Vu, B, K, No, Se, Vf, T","Vu, B, K, No, Se, Vf, Ø, Fj","Vu, B, K, No, Se, Vf, Ø, F","Vu, B, K, No, Se, Vf, Ø, D","Vu, B, K, No, Se, Vf, Ø, L","Vu, B, K, No, Se, Vf, Ø, Sa","Vu, B, K, No, Se, Vf, Ø, T","Vu, B, K, No, Se, Vf, Ø, Fj, F","Vu, B, K, No, Se, Vf, Ø, Fj, D","Vu, B, K, No, Se, Vf, Ø, Fj, L","Vu, B, K, No, Se, Vf, Ø, Fj, Sa","Vu, B, K, No, Se, Vf, Ø, Fj, T"
1999,56.0,0.5,0.5178571428571429,0.4642857142857143,0.48214285714285715,0.4642857142857143,0.5,0.5,0.5178571428571429,0.5357142857142857,0.42857142857142855,0.42857142857142855,0.5,0.5178571428571429,0.5178571428571429,0.5535714285714286,0.4642857142857143,0.5,0.48214285714285715,0.5535714285714286,0.5,0.5178571428571429,0.4642857142857143,0.5,0.5357142857142857,0.48214285714285715,0.5535714285714286,0.5535714285714286,0.5357142857142857,0.48214285714285715,0.5,0.5357142857142857,0.5714285714285714,0.5535714285714286,0.48214285714285715,0.5357142857142857,0.48214285714285715,0.5535714285714286,0.5892857142857143,0.48214285714285715,0.5,0.5178571428571429,0.5714285714285714,0.5357142857142857,0.48214285714285715,0.5357142857142857,0.5178571428571429,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.6071428571428571,0.5892857142857143,0.5714285714285714,0.48214285714285715,0.5535714285714286,0.5535714285714286,0.5714285714285714,0.5714285714285714,0.5892857142857143,0.5535714285714286,0.5535714285714286,0.5714285714285714,0.5714285714285714,0.5535714285714286,0.5357142857142857,0.5357142857142857,0.5892857142857143,0.5892857142857143,0.6071428571428571,0.5892857142857143,0.5,0.5535714285714286,0.5535714285714286,0.5357142857142857,0.5357142857142857,0.5178571428571429,0.48214285714285715,0.5535714285714286,0.5357142857142857,0.5535714285714286,0.48214285714285715,0.48214285714285715,0.5357142857142857
2000,55.0,0.6181818181818182,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6181818181818182,0.6545454545454545,0.6545454545454545,0.6363636363636364,0.6545454545454545,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6363636363636364,0.6545454545454545,0.6545454545454545,0.6909090909090909,0.6363636363636364,0.6363636363636364,0.6545454545454545,0.6363636363636364,0.6545454545454545,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6545454545454545,0.6727272727272727,0.6727272727272727,0.6545454545454545,0.6727272727272727,0.6909090909090909,0.6909090909090909,0.6363636363636364,0.6545454545454545,0.6181818181818182,0.6363636363636364,0.6727272727272727,0.6909090909090909,0.6727272727272727,0.6727272727272727,0.6727272727272727,0.7090909090909091,0.6727272727272727,0.6363636363636364,0.6,0.6727272727272727,0.6909090909090909,0.6545454545454545,0.6909090909090909,0.6727272727272727,0.6909090909090909,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6545454545454545,0.6909090909090909,0.6545454545454545,0.6363636363636364,0.6363636363636364,0.6181818181818182,0.6545454545454545,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6727272727272727,0.6727272727272727,0.6363636363636364,0.6545454545454545,0.6363636363636364,0.6363636363636364,0.6545454545454545,0.6909090909090909,0.6363636363636364,0.7090909090909091,0.6545454545454545,0.6545454545454545,0.6727272727272727,0.6545454545454545,0.7272727272727273,0.6727272727272727,0.6363636363636364,0.6909090909090909
2001,55.0,0.7818181818181819,0.8,0.7818181818181819,0.8181818181818182,0.8181818181818182,0.7818181818181819,0.8181818181818182,0.8,0.7636363636363637,0.7636363636363637,0.7636363636363637,0.8,0.8,0.8,0.8181818181818182,0.8,0.8,0.8,0.7818181818181819,0.8,0.8,0.7636363636363637,0.7818181818181819,0.8181818181818182,0.7818181818181819,0.8181818181818182,0.7818181818181819,0.8,0.8181818181818182,0.8181818181818182,0.8,0.8,0.8181818181818182,0.8,0.8181818181818182,0.8,0.7818181818181819,0.7636363636363637,0.8,0.8,0.8,0.8,0.8,0.8,0.8181818181818182,0.8,0.7636363636363637,0.7636363636363637,0.8363636363636363,0.8181818181818182,0.8181818181818182,0.7636363636363637,0.8,0.8,0.7636363636363637,0.8,0.7818181818181819,0.8181818181818182,0.8,0.8181818181818182,0.8181818181818182,0.8363636363636363,0.8,0.8181818181818182,0.7818181818181819,0.7636363636363637,0.8,0.8,0.8181818181818182,0.8,0.8,0.7818181818181819,0.7818181818181819,0.7818181818181819,0.7818181818181819,0.7818181818181819,0.8363636363636363,0.8,0.7636363636363637,0.8,0.7636363636363637,0.7818181818181819
2002,58.0,0.7586206896551724,0.7758620689655172,0.7758620689655172,0.8103448275862069,0.7758620689655172,0.7931034482758621,0.7758620689655172,0.8103448275862069,0.7241379310344828,0.7931034482758621,0.7758620689655172,0.7758620689655172,0.8103448275862069,0.7758620689655172,0.8448275862068966,0.8103448275862069,0.7931034482758621,0.7758620689655172,0.7758620689655172,0.8103448275862069,0.8103448275862069,0.7931034482758621,0.7758620689655172,0.7931034482758621,0.8275862068965517,0.8448275862068966,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.8103448275862069,0.7931034482758621,0.7931034482758621,0.7758620689655172,0.8103448275862069,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.8103448275862069,0.7931034482758621,0.7758620689655172,0.7758620689655172,0.8103448275862069,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.8103448275862069,0.7931034482758621,0.7758620689655172,0.7758620689655172,0.7931034482758621,0.7931034482758621,0.7758620689655172,0.7758620689655172,0.7586206896551724,0.8103448275862069,0.7931034482758621,0.7586206896551724,0.7758620689655172,0.7931034482758621,0.7758620689655172,0.7758620689655172,0.7931034482758621,0.7931034482758621,0.7758620689655172,0.7758620689655172,0.7758620689655172,0.7758620689655172,0.7931034482758621,0.7758620689655172,0.7241379310344828,0.7758620689655172,0.7931034482758621,0.7758620689655172,0.7758620689655172,0.7241379310344828,0.7586206896551724,0.7586206896551724
2003,57.0,0.43859649122807015,0.543859649122807,0.45614035087719296,0.5087719298245614,0.5087719298245614,0.45614035087719296,0.42105263157894735,0.45614035087719296,0.5263157894736842,0.5087719298245614,0.49122807017543857,0.5087719298245614,0.47368421052631576,0.543859649122807,0.49122807017543857,0.47368421052631576,0.543859649122807,0.5087719298245614,0.47368421052631576,0.5263157894736842,0.49122807017543857,0.5789473684210527,0.49122807017543857,0.5087719298245614,0.49122807017543857,0.49122807017543857,0.5614035087719298,0.543859649122807,0.45614035087719296,0.49122807017543857,0.45614035087719296,0.47368421052631576,0.5614035087719298,0.5087719298245614,0.5087719298245614,0.5263157894736842,0.5614035087719298,0.5789473684210527,0.5087719298245614,0.47368421052631576,0.5087719298245614,0.5087719298245614,0.5087719298245614,0.5263157894736842,0.5263157894736842,0.5087719298245614,0.5789473684210527,0.5263157894736842,0.5263157894736842,0.5614035087719298,0.543859649122807,0.543859649122807,0.5263157894736842,0.5614035087719298,0.5614035087719298,0.543859649122807,0.543859649122807,0.5614035087719298,0.5964912280701754,0.5789473684210527,0.5263157894736842,0.5789473684210527,0.5789473684210527,0.5614035087719298,0.5087719298245614,0.49122807017543857,0.543859649122807,0.543859649122807,0.5789473684210527,0.543859649122807,0.6140350877192983,0.47368421052631576,0.5263157894736842,0.5087719298245614,0.5964912280701754,0.5263157894736842,0.5087719298245614,0.5263157894736842,0.5263157894736842,0.5964912280701754,0.5087719298245614,0.45614035087719296
2004,53.0,0.5471698113207547,0.5094339622641509,0.5471698113207547,0.6037735849056604,0.5660377358490566,0.4339622641509434,0.5849056603773585,0.5660377358490566,0.5283018867924528,0.5283018867924528,0.5471698113207547,0.5660377358490566,0.5660377358490566,0.5094339622641509,0.5283018867924528,0.5283018867924528,0.5660377358490566,0.5471698113207547,0.5283018867924528,0.5660377358490566,0.5471698113207547,0.5660377358490566,0.5660377358490566,0.5471698113207547,0.5471698113207547,0.5283018867924528,0.5849056603773585,0.5849056603773585,0.6037735849056604,0.6037735849056604,0.5849056603773585,0.5849056603773585,0.5849056603773585,0.5849056603773585,0.5660377358490566,0.5849056603773585,0.5849056603773585,0.5660377358490566,0.6037735849056604,0.5660377358490566,0.5849056603773585,0.5660377358490566,0.5471698113207547,0.5849056603773585,0.5471698113207547,0.5849056603773585,0.5660377358490566,0.5660377358490566,0.5849056603773585,0.5660377358490566,0.5660377358490566,0.5471698113207547,0.5660377358490566,0.5660377358490566,0.5849056603773585,0.5660377358490566,0.5471698113207547,0.5471698113207547,0.5283018867924528,0.5283018867924528,0.5283018867924528,0.5094339622641509,0.5660377358490566,0.5283018867924528,0.5471698113207547,0.5471698113207547,0.5283018867924528,0.5471698113207547,0.5094339622641509,0.5471698113207547,0.5283018867924528,0.5471698113207547,0.5283018867924528,0.5471698113207547,0.5094339622641509,0.5471698113207547,0.5283018867924528,0.5094339622641509,0.5283018867924528,0.5283018867924528,0.5471698113207547,0.5471698113207547
2005,56.0,0.39285714285714285,0.4107142857142857,0.39285714285714285,0.5892857142857143,0.4642857142857143,0.39285714285714285,0.42857142857142855,0.5,0.4642857142857143,0.4642857142857143,0.44642857142857145,0.5535714285714286,0.4107142857142857,0.4107142857142857,0.48214285714285715,0.5178571428571429,0.6607142857142857,0.48214285714285715,0.48214285714285715,0.5178571428571429,0.5357142857142857,0.5892857142857143,0.5,0.5892857142857143,0.5357142857142857,0.48214285714285715,0.625,0.6071428571428571,0.6428571428571429,0.5714285714285714,0.6607142857142857,0.625,0.625,0.5714285714285714,0.6428571428571429,0.5892857142857143,0.625,0.6428571428571429,0.6071428571428571,0.5357142857142857,0.6428571428571429,0.6428571428571429,0.6071428571428571,0.5714285714285714,0.6428571428571429,0.5714285714285714,0.6428571428571429,0.5892857142857143,0.5357142857142857,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.5178571428571429,0.625,0.5535714285714286,0.5892857142857143,0.5714285714285714,0.6428571428571429,0.6607142857142857,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6607142857142857,0.5714285714285714,0.6071428571428571,0.6428571428571429,0.6607142857142857,0.5892857142857143,0.6607142857142857,0.6607142857142857,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.5178571428571429,0.5714285714285714,0.5892857142857143,0.5892857142857143,0.5535714285714286,0.5714285714285714,0.5535714285714286,0.5892857142857143
2006,57.0,0.5263157894736842,0.5263157894736842,0.5087719298245614,0.5263157894736842,0.5087719298245614,0.5263157894736842,0.543859649122807,0.543859649122807,0.47368421052631576,0.5263157894736842,0.49122807017543857,0.5263157894736842,0.543859649122807,0.5263157894736842,0.5087719298245614,0.49122807017543857,0.5263157894736842,0.49122807017543857,0.5263157894736842,0.5087719298245614,0.49122807017543857,0.5263157894736842,0.47368421052631576,0.5263157894736842,0.5087719298245614,0.5087719298245614,0.5087719298245614,0.49122807017543857,0.5263157894736842,0.543859649122807,0.5087719298245614,0.43859649122807015,0.49122807017543857,0.49122807017543857,0.5087719298245614,0.5263157894736842,0.5087719298245614,0.47368421052631576,0.49122807017543857,0.49122807017543857,0.49122807017543857,0.43859649122807015,0.45614035087719296,0.43859649122807015,0.47368421052631576,0.43859649122807015,0.47368421052631576,0.47368421052631576,0.49122807017543857,0.45614035087719296,0.43859649122807015,0.38596491228070173,0.45614035087719296,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.45614035087719296,0.45614035087719296,0.45614035087719296,0.42105263157894735,0.43859649122807015,0.47368421052631576,0.5087719298245614,0.45614035087719296,0.5087719298245614,0.49122807017543857,0.42105263157894735,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.45614035087719296,0.5263157894736842,0.49122807017543857,0.43859649122807015,0.47368421052631576,0.49122807017543857,0.45614035087719296,0.47368421052631576,0.3684210526315789,0.47368421052631576,0.5263157894736842,0.45614035087719296
2007,52.0,0.5384615384615384,0.5576923076923077,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.5192307692307693,0.5769230769230769,0.46153846153846156,0.5961538461538461,0.5576923076923077,0.5576923076923077,0.5961538461538461,0.5769230769230769,0.5961538461538461,0.5961538461538461,0.5769230769230769,0.5576923076923077,0.5769230769230769,0.5769230769230769,0.5,0.5576923076923077,0.5384615384615384,0.5961538461538461,0.5769230769230769,0.5769230769230769,0.5961538461538461,0.5769230769230769,0.5576923076923077,0.5576923076923077,0.5961538461538461,0.5192307692307693,0.5961538461538461,0.5384615384615384,0.5769230769230769,0.5961538461538461,0.5961538461538461,0.6153846153846154,0.5384615384615384,0.5384615384615384,0.5576923076923077,0.5,0.5769230769230769,0.5,0.5961538461538461,0.5961538461538461,0.5769230769230769,0.5961538461538461,0.5,0.5384615384615384,0.5,0.5384615384615384,0.5192307692307693,0.5576923076923077,0.5769230769230769,0.5192307692307693,0.5769230769230769,0.4807692307692308,0.5384615384615384,0.4807692307692308,0.5,0.5384615384615384,0.5769230769230769,0.5769230769230769,0.4807692307692308,0.5576923076923077,0.5576923076923077,0.5384615384615384,0.5384615384615384,0.5961538461538461,0.5576923076923077,0.5576923076923077,0.5576923076923077,0.5769230769230769,0.5961538461538461,0.5384615384615384,0.5576923076923077,0.5192307692307693,0.46153846153846156,0.6153846153846154
2008,36.0,0.8055555555555556,0.7777777777777778,0.8055555555555556,0.8055555555555556,0.8333333333333334,0.75,0.8333333333333334,0.7777777777777778,0.7777777777777778,0.8055555555555556,0.7777777777777778,0.8333333333333334,0.8333333333333334,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8055555555555556,0.8333333333333334,0.75,0.8055555555555556,0.7777777777777778,0.8055555555555556,0.7777777777777778,0.8055555555555556,0.7777777777777778,0.7777777777777778,0.8055555555555556,0.7777777777777778,0.8333333333333334,0.7777777777777778,0.8055555555555556,0.7777777777777778,0.8055555555555556,0.7777777777777778,0.8333333333333334,0.8333333333333334,0.8055555555555556,0.7777777777777778,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.7777777777777778,0.8055555555555556,0.7777777777777778,0.8611111111111112,0.8055555555555556,0.7777777777777778,0.8055555555555556,0.7777777777777778,0.8055555555555556,0.7777777777777778,0.8055555555555556,0.7777777777777778,0.8333333333333334,0.8888888888888888,0.7777777777777778,0.8333333333333334,0.8888888888888888,0.8611111111111112,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.8888888888888888,0.8333333333333334,0.8888888888888888,0.8611111111111112,0.8055555555555556,0.8055555555555556,0.8611111111111112,0.7222222222222222,0.8611111111111112,0.8888888888888888,0.8611111111111112,0.8888888888888888,0.8888888888888888,0.9166666666666666,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9166666666666666,0.8888888888888888
2009,40.0,0.45,0.475,0.475,0.475,0.425,0.475,0.5,0.475,0.475,0.5,0.475,0.525,0.475,0.475,0.45,0.4,0.45,0.45,0.5,0.425,0.5,0.475,0.45,0.45,0.5,0.45,0.4,0.45,0.4,0.5,0.475,0.5,0.475,0.5,0.55,0.5,0.4,0.45,0.425,0.5,0.4,0.5,0.475,0.475,0.55,0.5,0.45,0.375,0.5,0.425,0.5,0.45,0.5,0.525,0.475,0.425,0.45,0.525,0.575,0.55,0.5,0.55,0.525,0.525,0.475,0.525,0.55,0.525,0.525,0.55,0.525,0.525,0.5,0.475,0.425,0.5,0.45,0.55,0.5,0.5,0.5,0.5
2010,35.0,0.6857142857142857,0.6571428571428571,0.6857142857142857,0.6285714285714286,0.6571428571428571,0.5714285714285714,0.6857142857142857,0.6857142857142857,0.5714285714285714,0.6571428571428571,0.6285714285714286,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6857142857142857,0.6571428571428571,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6571428571428571,0.6285714285714286,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6857142857142857,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6285714285714286,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6285714285714286,0.6857142857142857,0.6571428571428571,0.6,0.6285714285714286,0.6285714285714286,0.6571428571428571,0.6571428571428571,0.6857142857142857,0.6571428571428571,0.6571428571428571,0.6857142857142857,0.6857142857142857,0.6285714285714286,0.6857142857142857,0.6857142857142857,0.6571428571428571,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6571428571428571,0.6571428571428571,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6571428571428571,0.6571428571428571,0.6857142857142857,0.6571428571428571,0.6571428571428571,0.6285714285714286,0.6285714285714286,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6857142857142857,0.6285714285714286,0.6571428571428571,0.6857142857142857
2011,55.0,0.4727272727272727,0.45454545454545453,0.4909090909090909,0.4909090909090909,0.41818181818181815,0.45454545454545453,0.41818181818181815,0.41818181818181815,0.41818181818181815,0.4909090909090909,0.4,0.38181818181818183,0.4,0.45454545454545453,0.43636363636363634,0.41818181818181815,0.4727272727272727,0.509090909090909,0.34545454545454546,0.43636363636363634,0.4,0.36363636363636365,0.43636363636363634,0.38181818181818183,0.3090909090909091,0.43636363636363634,0.43636363636363634,0.5454545454545454,0.4727272727272727,0.45454545454545453,0.43636363636363634,0.38181818181818183,0.45454545454545453,0.4727272727272727,0.43636363636363634,0.45454545454545453,0.43636363636363634,0.509090909090909,0.5818181818181818,0.4909090909090909,0.45454545454545453,0.41818181818181815,0.43636363636363634,0.45454545454545453,0.4727272727272727,0.4727272727272727,0.509090909090909,0.5272727272727272,0.5272727272727272,0.45454545454545453,0.45454545454545453,0.4909090909090909,0.4727272727272727,0.4909090909090909,0.4909090909090909,0.509090909090909,0.509090909090909,0.509090909090909,0.4727272727272727,0.43636363636363634,0.43636363636363634,0.4727272727272727,0.4727272727272727,0.509090909090909,0.509090909090909,0.4909090909090909,0.4909090909090909,0.41818181818181815,0.45454545454545453,0.4727272727272727,0.4909090909090909,0.509090909090909,0.4909090909090909,0.43636363636363634,0.509090909090909,0.4909090909090909,0.509090909090909,0.509090909090909,0.5272727272727272,0.509090909090909,0.45454545454545453,0.5272727272727272
2012,62.0,0.5483870967741935,0.5483870967741935,0.532258064516129,0.5161290322580645,0.5645161290322581,0.532258064516129,0.5,0.5161290322580645,0.5483870967741935,0.532258064516129,0.5483870967741935,0.4838709677419355,0.5161290322580645,0.5483870967741935,0.5161290322580645,0.5161290322580645,0.532258064516129,0.5,0.532258064516129,0.532258064516129,0.5645161290322581,0.5645161290322581,0.5645161290322581,0.5,0.5,0.5161290322580645,0.532258064516129,0.5483870967741935,0.5161290322580645,0.5161290322580645,0.532258064516129,0.5483870967741935,0.5483870967741935,0.5483870967741935,0.532258064516129,0.5,0.532258064516129,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.532258064516129,0.532258064516129,0.5483870967741935,0.5645161290322581,0.532258064516129,0.5161290322580645,0.5161290322580645,0.5,0.5,0.532258064516129,0.5161290322580645,0.532258064516129,0.5645161290322581,0.5161290322580645,0.5161290322580645,0.5,0.5,0.5,0.5161290322580645,0.5161290322580645,0.4838709677419355,0.5806451612903226,0.532258064516129,0.532258064516129,0.5,0.5,0.5161290322580645,0.4838709677419355,0.5806451612903226,0.5,0.5161290322580645,0.4838709677419355,0.5,0.4838709677419355,0.532258064516129,0.4838709677419355,0.5,0.5,0.4838709677419355,0.5645161290322581,0.5,0.4838709677419355
2013,55.0,0.5454545454545454,0.5818181818181818,0.5454545454545454,0.5636363636363636,0.5454545454545454,0.4909090909090909,0.5636363636363636,0.5454545454545454,0.5454545454545454,0.5272727272727272,0.509090909090909,0.5818181818181818,0.5636363636363636,0.5818181818181818,0.5454545454545454,0.5454545454545454,0.5818181818181818,0.5272727272727272,0.5636363636363636,0.5818181818181818,0.5818181818181818,0.5272727272727272,0.5272727272727272,0.5818181818181818,0.5818181818181818,0.5454545454545454,0.5636363636363636,0.5454545454545454,0.5636363636363636,0.5636363636363636,0.6545454545454545,0.6,0.5818181818181818,0.5636363636363636,0.6545454545454545,0.6181818181818182,0.5636363636363636,0.5636363636363636,0.5636363636363636,0.5454545454545454,0.6181818181818182,0.5454545454545454,0.509090909090909,0.5636363636363636,0.6181818181818182,0.5454545454545454,0.5636363636363636,0.5454545454545454,0.5272727272727272,0.6363636363636364,0.5636363636363636,0.5636363636363636,0.5272727272727272,0.6181818181818182,0.5818181818181818,0.5818181818181818,0.6,0.5818181818181818,0.6181818181818182,0.6363636363636364,0.6181818181818182,0.5636363636363636,0.6181818181818182,0.6,0.6181818181818182,0.6363636363636364,0.6545454545454545,0.6181818181818182,0.5636363636363636,0.6181818181818182,0.6181818181818182,0.6545454545454545,0.6545454545454545,0.6,0.5818181818181818,0.6363636363636364,0.6,0.6727272727272727,0.6181818181818182,0.5818181818181818,0.6909090909090909,0.6545454545454545
2014,57.0,0.6491228070175439,0.6842105263157895,0.6842105263157895,0.631578947368421,0.6666666666666666,0.6842105263157895,0.7192982456140351,0.6842105263157895,0.7017543859649122,0.7017543859649122,0.6666666666666666,0.6842105263157895,0.7017543859649122,0.6842105263157895,0.7192982456140351,0.6666666666666666,0.6491228070175439,0.6666666666666666,0.7192982456140351,0.7017543859649122,0.7543859649122807,0.6666666666666666,0.6666666666666666,0.6842105263157895,0.7192982456140351,0.7192982456140351,0.7192982456140351,0.6491228070175439,0.6491228070175439,0.7017543859649122,0.6666666666666666,0.7017543859649122,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6491228070175439,0.7192982456140351,0.7192982456140351,0.6666666666666666,0.7192982456140351,0.6666666666666666,0.7017543859649122,0.6842105263157895,0.6140350877192983,0.6666666666666666,0.6842105263157895,0.7192982456140351,0.6842105263157895,0.7543859649122807,0.7192982456140351,0.7368421052631579,0.6842105263157895,0.6666666666666666,0.7368421052631579,0.7192982456140351,0.7543859649122807,0.7017543859649122,0.7543859649122807,0.7192982456140351,0.6842105263157895,0.7368421052631579,0.7017543859649122,0.7017543859649122,0.7368421052631579,0.7192982456140351,0.7368421052631579,0.6842105263157895,0.7192982456140351,0.6666666666666666,0.6842105263157895,0.7192982456140351,0.7368421052631579,0.7192982456140351,0.7192982456140351,0.631578947368421,0.6842105263157895,0.7192982456140351,0.7192982456140351,0.7192982456140351,0.6842105263157895,0.7368421052631579,0.7368421052631579
2015,55.0,0.5454545454545454,0.5454545454545454,0.509090909090909,0.5272727272727272,0.5272727272727272,0.5272727272727272,0.6,0.5636363636363636,0.4727272727272727,0.6,0.5272727272727272,0.4727272727272727,0.509090909090909,0.5454545454545454,0.5818181818181818,0.509090909090909,0.5272727272727272,0.5636363636363636,0.509090909090909,0.5818181818181818,0.5454545454545454,0.5818181818181818,0.5818181818181818,0.5272727272727272,0.5454545454545454,0.5818181818181818,0.5272727272727272,0.4727272727272727,0.5272727272727272,0.4909090909090909,0.509090909090909,0.509090909090909,0.5272727272727272,0.5454545454545454,0.4727272727272727,0.4727272727272727,0.5272727272727272,0.509090909090909,0.5454545454545454,0.45454545454545453,0.509090909090909,0.509090909090909,0.509090909090909,0.4909090909090909,0.509090909090909,0.41818181818181815,0.509090909090909,0.4909090909090909,0.45454545454545453,0.4727272727272727,0.4909090909090909,0.4727272727272727,0.4909090909090909,0.5454545454545454,0.4727272727272727,0.4727272727272727,0.4727272727272727,0.4909090909090909,0.38181818181818183,0.4727272727272727,0.509090909090909,0.4909090909090909,0.41818181818181815,0.4909090909090909,0.509090909090909,0.43636363636363634,0.43636363636363634,0.5272727272727272,0.4909090909090909,0.4727272727272727,0.41818181818181815,0.4727272727272727,0.4727272727272727,0.43636363636363634,0.5272727272727272,0.41818181818181815,0.4909090909090909,0.5272727272727272,0.4727272727272727,0.5272727272727272,0.43636363636363634,0.43636363636363634
2016,73.0,0.4383561643835616,0.4520547945205479,0.5205479452054794,0.3835616438356164,0.4794520547945205,0.3972602739726027,0.4657534246575342,0.5068493150684932,0.4246575342465753,0.4383561643835616,0.3972602739726027,0.4794520547945205,0.3698630136986301,0.4520547945205479,0.5068493150684932,0.5753424657534246,0.4931506849315068,0.5205479452054794,0.5342465753424658,0.5205479452054794,0.5342465753424658,0.4931506849315068,0.4246575342465753,0.4657534246575342,0.5342465753424658,0.5068493150684932,0.4931506849315068,0.5205479452054794,0.5068493150684932,0.4794520547945205,0.4931506849315068,0.4794520547945205,0.4794520547945205,0.4657534246575342,0.4931506849315068,0.4794520547945205,0.4931506849315068,0.5205479452054794,0.5342465753424658,0.5342465753424658,0.4931506849315068,0.4657534246575342,0.5068493150684932,0.547945205479452,0.4931506849315068,0.5342465753424658,0.5205479452054794,0.5342465753424658,0.5205479452054794,0.4931506849315068,0.4657534246575342,0.5205479452054794,0.5342465753424658,0.4794520547945205,0.5616438356164384,0.5205479452054794,0.4931506849315068,0.5205479452054794,0.4931506849315068,0.4931506849315068,0.4794520547945205,0.4520547945205479,0.4931506849315068,0.4657534246575342,0.4931506849315068,0.5068493150684932,0.5068493150684932,0.4794520547945205,0.410958904109589,0.4931506849315068,0.4794520547945205,0.5068493150684932,0.5068493150684932,0.4657534246575342,0.4520547945205479,0.4794520547945205,0.5068493150684932,0.5342465753424658,0.4657534246575342,0.4520547945205479,0.5205479452054794,0.4931506849315068
