t,v,coastal,lakes,streams,demographics,total
1990,125,-58.911388193083134,-25.073959385643956,-42.148313279042604,-13.169177770413341,-139.30283862818303
1990,127,11.173520550810597,-3.7190443587235307,0.0,1.1182255477640517,8.572701739851118
1990,128,-783.3446310090271,-302.4710081613344,-127.85103583441388,-159.66739862002714,-1373.3340736248024
1990,129,0.0,11.884115089518016,-31.52801137945348,-2.6237703987411933,-22.26766668867666
1990,130,0.0,,-21.760693393259217,-2.0329041928518983,-23.793597586111115
1990,131,0.0,-652.2235665201474,-501.0176290114826,-106.50386632398772,-1259.7450618556177
1990,132,0.0,-229.65691443097452,-436.0247483653166,-77.60979977889917,-743.2914625751903
1990,133,58.8473941833017,,7.042948800698385,4.126127673302264,70.01647065730235
1990,136,-1002.8028929812853,-1064.9118211540854,-936.0883870277252,-405.13472960153877,-3408.937830764635
1990,137,52.6573955468527,,-36.118308732044596,1.8751582037415702,18.41424501854967
1990,138,76.34363217538774,-19.07689530894104,-23.431782137231966,4.082147125589934,37.91710185480466
1990,139,1.7438938462064697,,,0.17266702035633097,1.9165608665628007
1990,140,-67.22710189926708,-80.39568236730405,-236.62994979732616,-22.11999595201746,-406.3727300159147
1990,141,75.15406349528789,-11.245878813524905,-29.879350108524342,1.36505896423526,35.3938935374739
1990,142,0.4132953563381868,,,0.05898615260727075,0.47228150894545756
1990,144,-8.076273575179723,,-6.740941869229228,-1.3599026053373997,-16.17711804974635
1990,145,612.4257762660992,-302.7692568014492,-400.57835480076886,-8.162059802077579,-99.08389513819645
1990,146,126.39444383426077,,-89.3379725248201,3.855945621093497,40.912416930534164
1990,147,2499.9906040024075,-1015.8232590740497,-1116.9391095730452,49.180825089051496,416.40906044436406
1990,154,28.21224541477249,-4.9234831800531556,-16.36704323393618,0.3660428500048951,7.287761850788051
1990,157,0.0,133.63224416421764,-259.78068237513173,-13.882841106468646,-140.03127931738274
1990,158,0.0,139.90502985209667,-75.7602547422908,8.680770105087475,72.82554521489335
1990,159,-62.975786051589466,-94.16487503961308,-31.49309633862495,-24.38547061272115,-213.01922804254866
1990,160,-48.011706760143824,47.799195443974,-50.17122557006743,-4.727261391400383,-55.110998277637634
1990,165,1040.6436473634144,-68.67731800830926,-577.0970403747808,38.637830724586934,433.50711970491125
1990,200,1166.1947561908175,-780.612459491031,-599.0732101935354,-20.5802247761967,-234.07113826994555
1990,201,0.0,-215.6087795639353,-3563.147865276423,-257.64119314139316,-4036.3978379817518
1990,204,-967.6520591096076,173.73510572873238,-766.1941316217519,-164.43888840231102,-1724.549973404938
1990,206,-178.32264444791554,-20.13503366638039,-149.23748768043345,-25.535881479118984,-373.2310472738484
1990,207,387.2109121579532,-145.38143301131788,-256.9271896503332,-0.8568126274998917,-15.954523131197789
1990,208,60.55229917727548,19.928694771981448,-147.373419872015,-3.3764413767887334,-70.26886729954681
1990,209,-128.69848975826227,-19.136293244706327,-110.86605290240867,-17.826720796035715,-276.527556701413
1990,212,-26.007040197981528,53.488683100165765,-48.53885404875289,-1.4887369208794148,-22.545948067448066
1990,214,-686.7020458798366,-225.99703532458142,-380.1919751014908,-111.4491747218101,-1404.340231027719
1990,216,0.0,36.64053124277559,-129.1802561287285,-8.636781475943877,-101.1765063618968
1990,217,0.0,13.066878709133832,-7.945653364314937,0.591620975413381,5.712846320232275
1990,219,0.0,-75.09702016186348,-110.59190312590525,-24.873442872309283,-210.562366160078
1990,221,-759.3455667376579,-365.34470278585894,-438.83170145772925,-164.87442917635576,-1728.3964001576019
1990,222,-33.28584088262125,-52.729273611041016,-125.00721564173064,-26.370355779772183,-237.3926859151651
1990,224,0.0,-49.093137138718305,-108.44416446160861,-21.997951421177333,-179.53525302150425
1990,225,456.40761629350357,-121.77380955579928,-304.49442198955876,2.2231750364983895,32.362559784643906
1990,231,0.0,,-371.75881656704206,-37.89541286683243,-409.6542294338745
1990,232,0.0,59.22029345767213,-195.5945890498136,-14.969564118525966,-151.34385971066746
1990,233,547.8468661638262,135.72910130002845,-389.9774413500747,26.680196266512155,320.27872238029215
1990,234,0.0,53.71461683871195,-170.56308013553758,-11.030583498188292,-127.87904679501392
1990,235,0.0,663.4901433671295,-1474.804128778846,-87.8662305338313,-899.1802159455478
1990,236,0.0,-127.05820245543796,-299.6340006767278,-46.13807865946899,-472.8302817916348
1990,238,-45.148501779923244,-52.28610019452469,-69.67718134084859,-23.465583566308,-190.57736688160452
1991,1,3561.4198422187474,515.7882166960529,-1655.054759757984,250.2939710558103,2672.447270212627
1991,2,1976.8463674132172,-335.7149918994244,-725.7324676687704,110.78603462252795,1026.1849424675504
1991,6,16069.652519450805,-7921.025426623951,-11165.749197396904,-582.0861003126965,-3599.208204882747
1991,16,75.5062985160731,41.494763396858474,-68.00255709914174,3.556067243298287,52.55457205708812
1991,17,20.69844269994744,4.816984172842579,-14.311529873120028,0.8681123106338102,12.072009310303798
1991,18,14.167853837161747,,,1.0239866943545834,15.19184053151633
1991,24,210.3412036155224,138.44011956284197,-102.84421956489926,19.475576049287554,265.4126796627526
1991,25,55.434371691873956,33.00660303982589,-49.49834395155621,2.4207894244797785,41.36342020462341
1991,28,123.80159856092222,74.80126178863328,-81.43311622408247,10.738101044602502,127.90784517007553
1991,29,128.4561163969891,,-125.31496138010908,0.2967683701079693,3.4379233869879897
1991,34,258.5837454470851,-64.81743617943044,-107.6469128870502,8.564999080459529,94.68439546106399
1991,35,1376.3154404765314,390.7588195145407,-563.9142793006524,142.65563174742783,1345.8156124378474
1991,36,33.40265867487379,,12.335543875583461,7.705069701439264,53.443272251896516
1991,37,70.4107326635374,14.721189957174959,-56.661953749971886,2.719517731820382,31.189486602560855
1991,38,290.9851535192234,-14.316024508639941,-233.51115651929163,4.109367662081013,47.26734015337283
1991,44,23.211623507541635,2.7565467958040437,-9.712761121991656,1.8716270770722936,18.12703625842632
1991,45,151.1989658766794,-35.831821896499655,-151.31948399414702,-2.826655005183625,-38.7789950191509
1991,46,165.49248136528036,-18.232140031980673,-61.36249871723158,10.438253174581916,96.33609579065003
1991,47,197.72339769097516,34.59207157521845,-12.56561691780568,29.388213533959515,249.13806588234746
1991,48,163.7713486952953,33.430390191805,-49.90513130832112,16.38300460858929,163.67961218736846
1991,49,21.367707562631754,,3.7001533137668385,2.0558614634325174,27.123722339831108
1991,56,390.049903539327,-33.52148892405562,-86.22472213787475,31.832770335573684,302.13646281297025
1991,57,1.4924231207559049,,,0.5733900882078196,2.0658132089637244
1991,59,11.569697147523966,11.99067306373246,12.198534589745107,5.312152160424347,41.07105696142588
1991,62,3.5399023279334836,,,0.8606648191187265,4.40056714705221
1991,68,14.108300340316745,1.0560619178488069,,2.1004241755503,17.26478643371585
1991,72,30.456860072534155,5.711637261667158,-26.04127197140781,9.020519183766226,19.14774454655973
1991,74,100.1698770348689,,66.42127582931158,23.272313949270597,189.86346681345108
1991,80,21.524752790504078,29.345678748098095,36.87167494190483,11.871544102296426,99.61365058280343
1991,82,12.417468494581371,2.1336664426433565,19.42284609355123,8.250874574980969,42.22485560575693
1991,83,166.52369382851333,44.79809271887104,17.595748738381126,27.797711059744017,256.7152463455095
1991,84,54.65226472069083,,,7.597419004306445,62.249683724997276
1991,85,51.287941200721015,,-29.768870851342083,2.9811523091969825,24.500222658575915
1991,86,-61.30311450500582,96.63991476011601,-77.25534752797843,-4.25264811883693,-46.17119539170517
1991,87,87.63929147014639,-25.24093323508625,32.58581307907607,14.998893461938877,109.98306477607508
1991,89,10.004852202485818,-3.1485730792631843,2.935321409037901,1.3846800219529687,11.176280554213504
1991,90,0.0,93.02347737267523,42.842174651046356,19.148348155272856,155.01400017899445
1991,92,61.33976422028054,5.528479291525358,-33.22235290293615,4.301445062847904,37.94733567171765
1991,93,2926.498749095325,671.4578588172075,555.9216086562426,489.7473371017013,4643.625553670477
1991,95,27.051921052309744,24.211222672797128,-36.51595793525214,1.1279842390972021,15.875170028951935
1991,96,83.85832045172634,22.446151654009274,90.8598540099607,22.765581407333002,219.92990752302933
1991,101,0.0,24.551173547051935,-14.781500581462662,1.5032468097006237,11.272919775289896
1991,102,0.0,-68.1833323570197,91.63047737111702,3.055376371194754,26.502521385292084
1991,103,0.0,17.046985667182767,-25.409792227193424,-0.8071081121047037,-9.169914672115361
1991,104,90.84788262248509,39.45586598319686,25.362133460097475,17.005751018034772,172.6716330838142
1991,105,0.0,100.6468248167231,31.29816701717761,13.621767007090597,145.5667588409913
1991,106,219.53556866159838,51.689663755023474,-61.90899426285245,26.49154578824613,235.80778394201553
1991,107,-59.620180554266085,-13.04670702808114,8.957519621746027,-8.165940133126568,-71.87530809372777
1991,108,12.719234635662174,,-0.8056273204072892,1.3162678151801632,13.229875130435047
1991,109,60.46492779210879,13.000823645001898,-19.695811685552986,9.613480524452655,63.383420276010355
1991,110,99.82981830592455,-34.8128100922849,57.61103450831211,14.882545957354182,137.51058867930595
1991,111,-445.4732352149883,54.9160518677931,-230.1811509280418,-76.15326662794189,-696.8916009031789
1991,113,-26.733995990860418,23.783024392218092,-12.904680561762621,-1.2628705398579676,-17.118522700262915
1991,114,199.05484455061287,-25.82769606358128,-46.600272280392694,15.146700964784344,141.77357717142326
1991,119,45.02553518997455,13.22995592972078,-19.77017912006343,7.5278335397718195,46.01314553940372
1991,120,-392.25587018309943,127.0646930565808,-309.50811295054825,-66.08486502758115,-640.7841551046481
1991,121,1900.4014590441006,-597.3899709210862,-520.0718815635937,105.44712924530938,888.3867358047302
1991,122,-298.73160183516916,133.28605197809304,-53.4170075396955,-28.63415453270548,-247.4967119294771
1991,123,0.0,-326.9649302389528,186.3941243693964,-21.606618610708495,-162.17742448026488
1991,124,0.0,194.84560282381273,-214.22819356540575,-2.7113131821252523,-22.093903923718273
1991,125,-42.18248468477057,-18.685592397135494,-19.648244027758494,-13.044424208104076,-93.56074531776864
1991,127,13.833795495033883,1.6511742161051337,12.792631573313999,4.496313244882771,32.773914529335784
1991,128,0.0,163.99334329347354,-110.99439999209802,8.850289282264796,61.849232583640315
1991,129,0.0,-15.081543804166001,-24.57015518056382,-5.972288454227005,-45.623987438956824
1991,130,0.0,,-12.822697548204891,-1.610965685563711,-14.433663233768602
1991,131,0.0,-459.8617967596078,-633.4617428705243,-125.56871655298164,-1218.8922561831137
1991,132,0.0,221.8849526188328,-572.827349885284,-54.24265500677831,-405.1850522732295
1991,133,61.118496896769216,,14.940140134388162,7.889525379881164,83.94816241103854
1991,136,3116.203270952155,607.7636043350334,-723.7184601739658,486.6486233757273,3486.89703848895
1991,137,0.0,,-19.71040948262811,-2.5022168954278676,-22.212626378055976
1991,138,72.84226419550171,7.90477830831468,-14.940973230962163,11.195460972195562,77.00153024504979
1991,139,1.4213973787845293,,,0.17906893497010645,1.6004663137546358
1991,140,261.8059341922929,-61.96190848679396,-135.54598355364314,3.497917175224188,67.79595932708
1991,141,66.95830181946395,-11.715865408517669,4.055915317582968,1.2098185001787698,60.50817022870802
1991,142,0.8677405569419955,,,0.13328098912228825,1.0010215460642837
1991,144,6.627097411273816,,-5.680802161955613,0.0832007396439911,1.0294959889621937
1991,145,604.2934133913236,-244.58255287515067,-243.32005573078996,14.122944260236778,130.51374904561976
1991,146,154.3700404093632,,-12.974798973224477,19.95785406545562,161.35309550159437
1991,147,0.0,1051.1541014200548,-747.6612737176614,47.626532740678954,351.1193604430723
1991,154,22.994984338877998,-5.0551592741403075,-7.747978579121979,0.9536908752004507,11.145537360816162
1991,157,0.0,220.85847582842518,-306.20205275585266,-11.115493179732113,-96.45907010715959
1991,158,0.0,200.66141663450202,-113.21945033977295,13.866251671224717,101.30821796595379
1991,159,110.8371391199478,47.46331419799824,64.0875806381081,35.1502857942765,257.53831975033063
1991,160,166.96410970835595,59.07192388509797,-78.25973872127798,17.700030873502612,165.47632574567854
1991,165,67.57776778336948,158.25692470812177,-385.90805711256405,-19.021053575345718,-179.09441819641853
1991,200,706.5766623606983,-535.2352816111282,-501.6203758828111,-35.74297609398286,-366.02197122722396
1991,201,4037.796787555675,-442.01680889841407,-2771.197841207257,64.1813107341718,888.7634481841756
1991,204,509.00849977986155,415.873372531836,-612.4862447011332,37.52206539663689,349.91769300720136
1991,206,123.87388480210743,28.38234069145207,-51.64403471968213,8.915281722843275,109.52747249672063
1991,207,320.34612280148053,-56.72227033123615,-129.24664548052814,8.537504106828465,142.91471109654472
1991,208,92.42501253099533,29.053167796063864,-103.12086475770396,1.1889265838211998,19.546242153176436
1991,209,-72.47602458922874,21.73428553910685,-68.97333001858418,-9.627537428516547,-129.34260649722262
1991,212,83.36721978517818,-33.19404243031594,15.23351733161098,6.0972608221533875,71.5039555086266
1991,214,0.0,-240.38873843104432,220.04349554386297,-2.304552878953672,-22.649795766135014
1991,216,0.0,58.58700969526623,-64.92365732753886,-0.7154456587203555,-7.052093290992985
1991,217,0.0,-12.894828214787305,-36.125362983390936,-5.768224898364018,-54.78841609654226
1991,219,0.0,-50.43304447460162,-38.422098077097694,-13.99395838966852,-102.84910094136784
1991,221,608.0041119953223,-164.36028946168707,-321.209158690499,16.202701342527746,138.63736518566395
1991,222,106.86742744204204,56.29447158169301,-77.39691856530966,12.641846213453334,98.40682667187873
1991,224,-25.735077706946242,41.749165583979305,120.18790722800564,22.36369705614996,158.56569216118865
1991,225,437.31749703427965,-60.46253437684747,-109.40798721357922,24.677940403053924,292.12491584690684
1991,231,0.0,,-185.20645077811434,-21.623182096267755,-206.8296328743821
1991,232,289.0645677443187,77.1546054900427,-175.22818944593385,24.815528153941216,215.80651194236876
1991,233,547.8468661638258,123.03719684636714,-280.19491619765006,45.84617956722337,436.5353263797662
1991,234,239.09895265674913,47.76820045075824,-87.95211973345089,23.03662076459608,221.95165413865254
1991,235,0.0,549.2670480415209,-619.9916554233465,-9.139305498505678,-79.86391288033133
1991,236,341.9170936992855,-65.58248083766871,-235.0423537567338,5.937570790060477,47.229829894943464
1991,238,106.09519605758261,-44.918288476169465,13.554021673273457,12.32630981024758,87.05723906493418
1992,1,0.0,-657.4126073485706,-1898.7198268267405,-291.854434979477,-2847.986869154788
1992,2,-1349.2921373316171,-453.4998713730499,-858.2742913637443,-363.4869255014705,-3024.5532255698818
1992,6,0.0,-6307.0972396417055,-7988.13770718027,-2791.7939020232043,-17087.02884884518
1992,16,-92.36323740585519,12.753088955093016,-55.98812752093065,-8.104556281972407,-143.70283225366524
1992,17,-22.714255414110347,-2.481951640021835,-6.025596424259592,-2.0876598339286794,-33.30946331232045
1992,18,-13.753164478145974,,,-1.4541125183844876,-15.207276996530462
1992,24,-261.2120395740992,-131.05110750168143,-82.16302776166702,-48.15863579905772,-522.5848106365054
1992,25,73.48568339664907,17.295630437897064,-8.467177709241483,7.051567578953936,89.36570370425858
1992,28,0.0,-52.55527791285145,-26.858108710671818,-10.349957047977043,-89.76334367150031
1992,29,0.0,,-114.58728019385913,-12.693177706745146,-127.28045790060428
1992,34,88.0391285146813,111.40268926908978,-150.5743078720962,4.93366730395212,53.80117721562698
1992,35,-719.7705603382818,-52.784384973776774,-479.159950749336,-158.99221770790973,-1410.7071137693044
1992,36,29.682885359347367,,-4.718914557924536,5.537668271980998,30.50163907340383
1992,37,-42.286364347562575,-15.727316855199,-44.58515473536,-10.101013618828006,-112.69984955694957
1992,38,-267.08573162067154,64.62627269759152,-203.59559081919735,-41.46694900047925,-447.52199874275664
1992,44,0.9282165497978981,-8.439559117079943,-11.652739135599738,-2.1219506075738614,-21.286032310455646
1992,45,-99.075715466241,57.70396572823315,-118.44762602093003,-14.294535651859604,-174.11391141079747
1992,46,-127.95079848187382,-31.46342410167056,-35.82944398718768,-25.01624197151321,-220.25990854224528
1992,47,0.0,-18.292303910593244,43.14750783551011,3.755102313316268,28.610306238233136
1992,48,0.0,-17.28437799401772,-47.54616946991646,-8.28674451553131,-73.11729197946549
1992,49,-7.301505329092022,,-5.993217541963042,-1.2163198251961074,-14.511042696251172
1992,56,-164.02498114832753,-133.24265477374726,-75.32692921826887,-41.49256380708863,-414.0871289474323
1992,57,-0.6275983458168809,,,-0.10433004662705858,-0.7319283924439395
1992,59,28.998510065000307,10.04826176616655,-11.920135694175546,3.9993724292810917,31.126008566272404
1992,62,-1.1265711325760006,,,-0.3624906982388705,-1.489061830814871
1992,68,12.028318545378957,-3.212510596342073,,1.4904985321943478,10.306306481231232
1992,72,-25.176668698944614,-5.783855305889453,-9.82803560917808,-38.32521309473472,-79.11377270874686
1992,74,0.0,,32.86766479870841,5.568465736005599,38.43613053471401
1992,80,-16.737652471039663,15.92757547410475,19.702927578179203,2.960496535537388,21.853347116781677
1992,82,4.683589705584965,-6.490553195984675,8.602374113732322,1.719515576985355,8.514926200317968
1992,83,0.0,-59.5324341928315,47.8070885857097,-1.682962140234416,-13.408307747356218
1992,84,-57.62189558156536,,,-8.319250799282038,-65.9411463808474
1992,85,0.0,,-32.76773568989322,-5.4199168278729175,-38.18765251776614
1992,86,-129.25113408856373,0.0,-20.691346708985957,-16.958017867424417,-166.9004986649741
1992,87,-137.4546844798998,-1.9754067181725101,52.249368442557476,-14.27597060346271,-101.45669335897755
1992,89,4.328115361560266,-7.2117360927575325,-7.338870784408014,-2.0252678637568113,-12.247759379362092
1992,90,0.0,-39.589649903047544,22.109285506049957,-2.9065856223161752,-20.386950019313762
1992,92,-61.33976422028054,-16.817478223114573,-34.44881598476298,-14.485662137577378,-127.09172056573547
1992,93,1997.4752804043974,853.465069626739,546.2238530551023,469.4568952688837,3866.6210983551223
1992,95,-12.425656985486553,10.509624001752346,-13.693862609010985,-1.3436546595500953,-16.953550252295287
1992,96,-54.949602653555935,-30.891061545715548,60.054302961890215,-3.2702036119095936,-29.056564849290865
1992,101,0.0,19.567110271105438,-8.806759343067194,1.99606295883701,12.756413886875254
1992,102,0.0,51.97259657168423,87.9015471245399,21.66726937090027,161.5414130671244
1992,103,0.0,-31.590062105931796,-29.762761586002963,-8.145270959587194,-69.49809465152195
1992,104,-54.219260639339765,-26.185403720735277,-32.572885943669284,-19.5930728813735,-132.57062318511782
1992,105,0.0,68.48535827880475,-42.274333290981055,3.4403869107177343,29.651411898541433
1992,106,174.69160754778972,44.153986890659965,176.22577276604565,64.3452371827185,459.41660438721385
1992,107,-91.77892656646578,-26.17822998187264,-13.1337846243249,-19.572043017790037,-150.66298419045336
1992,108,1.1575184738056952,,-0.8829945832324221,0.04221735466125798,0.31674124523453107
1992,109,-46.02243059794582,-14.878199316053497,-6.131800633635171,-12.9655156484081,-79.99794619604259
1992,110,26.7451673546823,-43.10784406710622,13.791091650820196,-0.4065350457956516,-2.9781201073993753
1992,111,-537.5755794803172,-138.2750615997088,-56.20866430970809,-105.17953743547821,-837.2388428252123
1992,113,13.036972429678412,42.52088155343534,15.114210593758733,4.293306599402072,74.96537117627456
1992,114,-246.60983059407715,-24.111490087287294,-75.18649761698879,-52.35973195707544,-398.26755025542866
1992,119,-54.464980759012064,-11.081469521061292,-14.930594503109631,-16.91175259132494,-97.38879737450793
1992,120,-776.0565098334677,-259.2106936415362,-42.71413627089606,-146.5144931350476,-1224.4958328809475
1992,121,-2906.1218651812305,-589.2830915677911,-86.90136453680621,-563.1074198643391,-4145.413741150167
1992,122,-298.73160183516916,-82.57519002198659,32.80640174908173,-54.44242921542718,-402.9428193235012
1992,123,0.0,-150.70865303443392,197.67041445311713,8.662750419818423,55.62451183850163
1992,124,-591.6331150613208,77.05477841361463,-129.90423683732013,-106.96728394709555,-751.4498574321219
1992,125,52.48615486905349,-29.253271060210707,20.273190044362668,6.7006074058107,50.20668125901615
1992,127,-11.52192924436298,-5.022825438540218,-5.280160088034715,-4.111322404937621,-25.936237175875533
1992,128,0.0,-175.91147194701978,-192.10089478796183,-65.99902614105389,-434.0113928760355
1992,129,0.0,-38.99334034855637,-15.682188592148034,-9.097485057993858,-63.77301399869827
1992,130,0.0,,5.143230945654192,0.6615745764337211,5.804805522087913
1992,131,0.0,-339.92097177184354,-289.46472609497727,-85.0546079773352,-714.440305844156
1992,132,0.0,-576.8465073070355,145.5006593902344,-72.28388163104336,-503.6297295478444
1992,133,-90.00666258473119,,-13.571567359693045,-10.18289100852897,-113.7611209529532
1992,136,-1399.5282694148957,-1083.5748742537182,681.6309422949049,-328.9746830869317,-2130.446884460641
1992,137,0.0,,1.7424209587160473,0.27020078337371856,2.012621742089766
1992,138,-55.78971796191583,-11.424433053160225,-12.629981270943718,-14.88320441297698,-94.72733669899675
1992,139,-1.6963379436887802,,,-0.22816591225970684,-1.924503855948487
1992,140,-139.69503743960266,-98.82723728401822,-143.44389124722514,-27.061270595034387,-409.0274365658804
1992,141,27.89719886422948,-33.78861706685443,22.922592658796475,0.6070304881799586,17.638204944351486
1992,142,-1.1935996637301598,,,-0.15910141147895263,-1.3527010752091124
1992,144,-3.627943078198045,,-4.068988410286748,-0.8736008794945533,-8.570532367979347
1992,145,0.0,-191.11023860665873,-220.97642470300823,-59.64478012803795,-471.7314434377049
1992,146,-134.7534444910469,,-43.50417252146274,-28.369775672426357,-206.627392684936
1992,147,0.0,482.27627446782924,-337.8770004608105,26.261267163432024,170.66054117045076
1992,154,-27.44289881969816,-8.78216477957042,-9.29222796468246,-3.72186399297226,-49.2391555569233
1992,157,0.0,-213.79159413188017,-55.607717259480616,-39.634408459969904,-309.0337198513307
1992,158,0.0,-168.9517382233166,-57.77450302755622,-39.716321721035854,-266.44256297190867
1992,159,-84.27084466817384,30.991974567967027,40.13189186215597,-2.229196487592702,-15.376174725643544
1992,160,-131.62375913215337,-66.98563575209582,37.850631840952374,-19.206664227039198,-179.96542727033602
1992,165,-698.3088183766926,93.20647649173186,-292.6322663922165,-121.83170138986634,-1019.5663096670435
1992,200,-795.7063937947339,-352.3970708967691,-325.79733264669716,-186.98163444186525,-1660.8824317800654
1992,201,4037.796787555675,-2071.84591115393,-1984.4957675924866,-1.5566776695850422,-20.10156886032655
1992,204,0.0,101.31473736180585,-505.89340825609503,-54.74238950731433,-459.3210604016035
1992,206,0.0,-58.75243777910636,-129.82756545788885,-17.723069889504444,-206.30307312649964
1992,207,-245.7625501193733,75.70742202807074,-142.4142510755234,-21.07995406165861,-333.54933322848456
1992,208,-57.66614215530801,22.60153848888186,-111.54329206757686,-9.29602199211368,-155.9039177261167
