,high,good,moderate,poor,bad,not good
1989,0.13732878750078578,11.662508145012678,86.20379515732803,1.9768934613087428,0.01947444884977205,88.20016306748651
1990,0.18754130859582174,12.773729860270466,83.27435542702419,3.6483554342733524,0.11601796983617207,87.03872883113372
1991,0.2368720251811979,13.756584713853913,80.69836676368703,5.1546765082173565,0.15349998906049375,86.00654326096489
1992,0.6840463376359412,14.231906166874284,78.22960040093575,6.637841899731344,0.21660519482267102,85.08404749548977
1993,0.8325030717717296,15.768427368714368,75.7106399989895,7.461588823640967,0.2268407368834219,83.3990695595139
1994,1.0705814369265974,18.370184177346594,71.64053325409554,8.657013210318828,0.26168792131243745,80.55923438572681
1995,1.4198626434961912,19.295786638381337,69.76169208662785,9.331553941877308,0.191104689617325,79.28435071812248
1996,1.4954244313019116,19.51429031267427,69.6962412467285,9.076330627523802,0.21771338177149796,78.99028525602382
1997,1.5703073790214268,20.733394242432983,69.12293584149518,8.298566567629658,0.2747959694207414,77.69629837854559
1998,1.61900199342437,21.956534586014655,68.11688879779122,8.129393520027502,0.17818110274225765,76.42446342056097
1999,1.8301571722847612,24.544442894369382,66.30505211246886,7.207709489756185,0.11263833112082396,73.62539993334586
2000,2.129190464991813,26.154776426853452,65.3384811504566,6.284834762415697,0.09271719528241576,71.71603310815473
2001,2.629563640418604,29.244434556689065,62.033230117327186,5.995517755879156,0.09725392968599417,68.12600180289232
2002,3.1340578905848666,30.383527883933052,60.48359714450348,5.895670673019143,0.10314640795946202,66.48241422548209
2003,3.705001216098737,32.62236679551119,57.4717093009967,6.139449394155488,0.061473293237884225,63.67263198839007
2004,3.8659323468831204,38.450903531630615,51.91924962926015,5.730286366444765,0.033628125781355704,57.683164121486264
2005,3.8466021633763603,40.33027876457429,49.85860933735749,5.935418343314077,0.0290913913777773,55.82311907204935
2006,4.177116583947168,41.33789411794304,49.26836580021434,5.1944401485165415,0.022183349378915463,54.484989298109795
2007,4.428892672034022,43.59871153554302,46.761470024394846,5.203902481224909,0.007023286803203634,51.97239579242295
2008,4.78267497620297,44.20514812986737,45.702325043807775,5.291926953734974,0.017924896386913657,51.012176893929656
2009,4.643861181221247,44.30520231900168,45.4179153113853,5.596412935450425,0.036608252941346765,51.05093649977707
2010,5.139642412492865,45.38239456751024,43.93300873372698,5.519247642912278,0.025706643357636744,49.47796301999689
2011,5.48676386885124,47.618080709720324,41.15413715025047,5.733994984374744,0.007023286803203634,46.89515542142843
2012,6.358698721765891,49.21517248516604,38.8011474848511,5.540561210174726,0.08442009804223621,44.42612879306806
2013,7.899068450687965,49.64072634532502,36.85253366164104,5.478560396334936,0.12911114601103846,42.46020520398701
2014,12.082733129690089,46.76079944940887,34.92704565611982,6.069320309971607,0.16010145480961147,41.156467420901045
2015,13.026395297666399,46.36239905327411,34.0230056254371,6.240638686007643,0.34756133761474123,40.611205649059485
2016,13.253433061199646,45.75704772474276,34.35963181320195,6.137897810295007,0.4919895905606445,40.9895192140576
2017,13.440581629755812,46.35174036735348,33.829267063817795,6.152121189739957,0.22628974933295262,40.20767800289072
2018,13.112026763970553,47.24852161166187,33.752185942375576,5.8040586181753016,0.08320706381668648,39.63945162436756
2019,12.046094471296383,49.91359454058605,33.014919587735235,4.994046907194238,0.03134449318808545,38.04031098811756
2020,11.649694896598712,51.337352759655936,32.81485549366458,4.1910735632775715,0.007023286803203634,37.012952343745354
Basis,14.99128400426993,46.347676521116824,31.943009170549296,5.116215315297525,1.6018149887664237,38.66103947461325
